,"smt.arith.gomory_polarity=false","-file:{0} smt.arith.gomory_polarity=false",,,,,,
,"RV 11707","T_norm 11707","T_cpu 11707","T_wc 11707","# SAT 11707","# UNSAT 11707","# UNKNOWN 11707",
"QF_LIA/rings_preprocessed/ring_2exp16_5vars_0ite_unsat.smt2",0,0.061861279333838,0.078,0.23,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp16_5vars_1ite_unsat.smt2",0,5.11700617283952,4.953,5.159,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp16_5vars_2ite_unsat.smt2",0,0.0587904676258993,0.063,0.207,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp16_5vars_3ite_unsat.smt2",0,1.69635728542914,2.031,2.208,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp16_5vars_4ite_unsat.smt2",0,14.9068590298831,16.453,17.243,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp16_6vars_0ite_unsat.smt2",0,0.0370186862967158,0.047,0.203,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp16_6vars_1ite_unsat.smt2",0,0.0726792662590325,0.063,0.156,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp16_6vars_2ite_unsat.smt2",0,0.0659022177419355,0.078,0.197,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp16_6vars_3ite_unsat.smt2",0,0.249824014481094,0.297,0.524,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp16_6vars_4ite_unsat.smt2",0,0.422626262626263,0.5,0.682,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp16_6vars_5ite_unsat.smt2",,816.549570647931,1000,1000,0,0,0,
"QF_LIA/rings_preprocessed/ring_2exp16_7vars_0ite_unsat.smt2",0,0.0459309133489461,0.047,0.145,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp16_7vars_1ite_unsat.smt2",,848.337388483374,1000,1000,0,0,0,
"QF_LIA/rings_preprocessed/ring_2exp16_7vars_2ite_unsat.smt2",,968.518518518519,1000,1000,0,0,0,
"QF_LIA/rings_preprocessed/ring_2exp16_7vars_3ite_unsat.smt2",0,0.247382694248234,0.234,0.412,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp16_7vars_4ite_unsat.smt2",,923.620309050773,1000,1000,0,0,0,
"QF_LIA/rings_preprocessed/ring_2exp16_7vars_5ite_unsat.smt2",,1112.17437533227,1000,1000,0,0,0,
"QF_LIA/rings_preprocessed/ring_2exp16_7vars_6ite_unsat.smt2",,883.819180397127,1000,1000,0,0,0,
"QF_LIA/rings_preprocessed/ring_2exp16_8vars_0ite_unsat.smt2",0,0.0398790158601057,0.047,0.19,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp16_8vars_1ite_unsat.smt2",0,0.0836353944562899,0.094,0.407,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp16_8vars_2ite_unsat.smt2",0,0.194260103011094,0.234,0.421,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp16_8vars_3ite_unsat.smt2",0,0.373640302359882,0.484,0.748,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp16_8vars_4ite_unsat.smt2",0,0.615952890792291,0.688,0.846,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp16_8vars_5ite_unsat.smt2",0,2.7196,3.25,3.475,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp16_8vars_6ite_unsat.smt2",,889.834113143343,1000,1000,0,0,0,
"QF_LIA/rings_preprocessed/ring_2exp16_8vars_7ite_unsat.smt2",,809.91095625242,1000,1000,0,0,0,
"QF_LIA/rings_preprocessed/ring_2exp16_9vars_0ite_unsat.smt2",0,0.0397174969623329,0.047,0.185,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp16_9vars_1ite_unsat.smt2",0,0.134130077964711,0.156,0.261,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp16_9vars_2ite_unsat.smt2",0,0.26760130986492,0.313,0.643,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp16_9vars_3ite_unsat.smt2",0,0.983196436834799,1.016,1.211,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp16_9vars_4ite_unsat.smt2",0,0.977184210526316,1.109,1.338,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp16_9vars_5ite_unsat.smt2",0,2.57537878787879,3.047,3.243,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp16_9vars_6ite_unsat.smt2",,968.070337806571,1000,1000,0,0,0,
"QF_LIA/rings_preprocessed/ring_2exp16_9vars_7ite_unsat.smt2",,856.324191567745,1000,1000,0,0,0,
"QF_LIA/rings_preprocessed/ring_2exp16_9vars_8ite_unsat.smt2",,907.592190889371,1000,1000,0,0,0,
"QF_LIA/rings_preprocessed/ring_2exp4_3vars_0ite_unsat.smt2",0,0.0440928507194245,0.047,0.182,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp4_3vars_1ite_unsat.smt2",0,0.0393193664795509,0.047,0.206,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp4_3vars_2ite_unsat.smt2",0,0.0263608870967742,0.031,0.179,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp4_4vars_0ite_unsat.smt2",0,0.0392093162734906,0.047,0.18,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp4_4vars_1ite_unsat.smt2",0,0.0394458970233307,0.047,0.199,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp4_4vars_2ite_unsat.smt2",0,0.205397217235189,0.219,0.396,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp4_4vars_3ite_unsat.smt2",0,0.233363080061193,0.219,0.388,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp4_5vars_0ite_unsat.smt2",0,0.0245125609298838,0.031,0.161,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp4_5vars_1ite_unsat.smt2",0,0.0610981308411215,0.063,0.15,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp4_5vars_2ite_unsat.smt2",0,0.191069019784173,0.203,0.385,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp4_5vars_3ite_unsat.smt2",0,0.138213530655391,0.188,0.374,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp4_5vars_4ite_unsat.smt2",0,2.97669673539519,3.313,3.521,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp4_6vars_0ite_unsat.smt2",0,0.0566262451277609,0.063,0.209,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp4_6vars_1ite_unsat.smt2",0,0.0388520206022187,0.047,0.179,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp4_6vars_2ite_unsat.smt2",0,0.0758704061895551,0.094,0.233,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp4_6vars_3ite_unsat.smt2",0,0.306663113006396,0.344,0.588,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp4_6vars_4ite_unsat.smt2",0,0.814082946390882,0.922,1.09,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp4_6vars_5ite_unsat.smt2",0,1.6001776549546,1.938,2.164,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp4_7vars_0ite_unsat.smt2",0,0.0510144362075693,0.063,0.174,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp4_7vars_1ite_unsat.smt2",0,0.0518026941362916,0.063,0.192,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp4_7vars_2ite_unsat.smt2",0,0.0707828064097012,0.078,0.239,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp4_7vars_3ite_unsat.smt2",0,0.0705384117393181,0.078,0.181,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp4_7vars_4ite_unsat.smt2",0,4.85021357913669,5.156,5.411,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp4_7vars_5ite_unsat.smt2",0,4.42810960591133,5.156,5.407,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp4_7vars_6ite_unsat.smt2",0,17.5820294117647,17.859,18.615,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp4_8vars_0ite_unsat.smt2",0,0.0667432363450737,0.063,0.172,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp4_8vars_1ite_unsat.smt2",0,0.0302802223251505,0.031,0.193,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp4_8vars_2ite_unsat.smt2",0,0.0717775581906017,0.078,0.189,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp4_8vars_3ite_unsat.smt2",0,0.0838499358700299,0.094,0.204,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp4_8vars_4ite_unsat.smt2",0,0.690787994604317,0.734,0.912,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp4_8vars_5ite_unsat.smt2",0,0.28336945436002,0.266,0.459,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp4_8vars_6ite_unsat.smt2",0,3.0707977484472,3.781,3.98,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp4_8vars_7ite_unsat.smt2",0,15.5485004194631,17.719,18.524,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp4_9vars_0ite_unsat.smt2",0,0.0369072261949567,0.047,0.234,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp4_9vars_1ite_unsat.smt2",0,0.0460711768851304,0.063,0.208,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp4_9vars_2ite_unsat.smt2",0,0.117054610564011,0.125,0.245,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp4_9vars_3ite_unsat.smt2",0,0.082683389544688,0.094,0.297,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp4_9vars_4ite_unsat.smt2",0,0.474495967741935,0.563,0.78,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp4_9vars_5ite_unsat.smt2",0,6.09951101618705,6.484,6.797,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp4_9vars_6ite_unsat.smt2",0,11.1794920877999,10.469,10.884,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp4_9vars_7ite_unsat.smt2",0,14.5537495295446,18.484,19.304,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp4_9vars_8ite_unsat.smt2",0,79.8019807520143,85.219,88.67,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp6_3vars_0ite_unsat.smt2",0,0.0230355884425652,0.031,0.224,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp6_3vars_1ite_unsat.smt2",0,0.0402555418719212,0.047,0.189,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp6_3vars_2ite_unsat.smt2",0,0.0275611298482293,0.031,0.183,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp6_4vars_0ite_unsat.smt2",0,0.0294349392165691,0.031,0.195,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp6_4vars_1ite_unsat.smt2",0,0.0278428449744463,0.031,0.139,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp6_4vars_2ite_unsat.smt2",0,0.116681540030596,0.109,0.274,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp6_4vars_3ite_unsat.smt2",0,0.247632575757576,0.266,0.429,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp6_5vars_0ite_unsat.smt2",0,0.0293952338129497,0.031,0.157,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp6_5vars_1ite_unsat.smt2",0,6.17353770260747,8.375,8.736,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp6_5vars_2ite_unsat.smt2",0,0.134185139573071,0.156,0.273,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp6_5vars_3ite_unsat.smt2",0,0.105443548387097,0.125,0.288,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp6_5vars_4ite_unsat.smt2",0,8.59023037542662,9.625,10.043,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp6_6vars_0ite_unsat.smt2",0,0.0291073018699911,0.031,0.201,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp6_6vars_1ite_unsat.smt2",0,0.057588971106413,0.078,0.257,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp6_6vars_2ite_unsat.smt2",0,0.145358532518065,0.125,0.2,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp6_6vars_3ite_unsat.smt2",0,0.187610375275938,0.203,0.398,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp6_6vars_4ite_unsat.smt2",0,562.525477878007,625.984,651.167,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp6_6vars_5ite_unsat.smt2",,881.956155143339,1000,1000,0,0,0,
"QF_LIA/rings_preprocessed/ring_2exp6_7vars_0ite_unsat.smt2",0,0.0505998452012386,0.047,0.155,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp6_7vars_1ite_unsat.smt2",0,0.0980765109301329,0.109,0.219,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp6_7vars_2ite_unsat.smt2",0,0.0655585639791416,0.078,0.248,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp6_7vars_3ite_unsat.smt2",0,0.527217741935484,0.625,0.806,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp6_7vars_4ite_unsat.smt2",0,0.826324744773943,0.813,0.96,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp6_7vars_5ite_unsat.smt2",,984.470588235294,1000,1000,0,0,0,
"QF_LIA/rings_preprocessed/ring_2exp6_7vars_6ite_unsat.smt2",,853.181076672104,1000,1000,0,0,0,
"QF_LIA/rings_preprocessed/ring_2exp6_8vars_0ite_unsat.smt2",0,0.0333545918367347,0.031,0.176,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp6_8vars_1ite_unsat.smt2",0,0.0499045801526719,0.047,0.184,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp6_8vars_2ite_unsat.smt2",0,0.0655585639791416,0.078,0.252,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp6_8vars_3ite_unsat.smt2",0,0.126260729613734,0.141,0.305,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp6_8vars_4ite_unsat.smt2",0,1.3312247983871,1.578,1.784,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp6_8vars_5ite_unsat.smt2",0,9.21447932425614,8.734,9.092,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp6_8vars_6ite_unsat.smt2",,1064.631043257,1000,1000,0,0,0,
"QF_LIA/rings_preprocessed/ring_2exp6_8vars_7ite_unsat.smt2",,1033.08641975309,1000,1000,0,0,0,
"QF_LIA/rings_preprocessed/ring_2exp6_9vars_0ite_unsat.smt2",0,0.0363396331295162,0.031,0.126,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp6_9vars_1ite_unsat.smt2",0,0.0417998721227621,0.047,0.156,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp6_9vars_2ite_unsat.smt2",0,0.0655585639791416,0.078,0.26,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp6_9vars_3ite_unsat.smt2",0,0.118623991935484,0.141,0.284,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp6_9vars_4ite_unsat.smt2",0,2.5111856223176,2.797,3.05,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp6_9vars_5ite_unsat.smt2",0,8.41477574309978,7.578,7.91,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp6_9vars_6ite_unsat.smt2",,816.549570647931,1000,1000,0,0,0,
"QF_LIA/rings_preprocessed/ring_2exp6_9vars_7ite_unsat.smt2",,930.604982206406,1000,1000,0,0,0,
"QF_LIA/rings_preprocessed/ring_2exp6_9vars_8ite_unsat.smt2",,742.634007809727,1000,1000,0,0,0,
"QF_LIA/rings_preprocessed/ring_2exp8_3vars_0ite_unsat.smt2",0,0.0494515885022691,0.047,0.164,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp8_3vars_1ite_unsat.smt2",0,0.0462122997172479,0.047,0.17,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp8_3vars_2ite_unsat.smt2",0,0.0300851357570179,0.031,0.196,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp8_4vars_0ite_unsat.smt2",0,0.0322839506172841,0.031,0.15,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp8_4vars_1ite_unsat.smt2",0,0.0638427734375,0.063,0.18,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp8_4vars_2ite_unsat.smt2",0,0.0808096415327565,0.094,0.228,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp8_4vars_3ite_unsat.smt2",0,0.223275273224044,0.234,0.418,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp8_5vars_0ite_unsat.smt2",0,0.0131117127958283,0.016,0.206,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp8_5vars_1ite_unsat.smt2",0,0.0731591316025067,0.078,0.204,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp8_5vars_2ite_unsat.smt2",0,0.0836353944562899,0.094,0.222,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp8_5vars_3ite_unsat.smt2",0,5.86410944206009,6.531,6.915,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp8_5vars_4ite_unsat.smt2",0,11.387157382847,12.313,12.882,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp8_6vars_0ite_unsat.smt2",0,0.0308081998114986,0.031,0.16,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp8_6vars_1ite_unsat.smt2",0,0.0527217741935484,0.063,0.203,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp8_6vars_2ite_unsat.smt2",0,0.0655717151454362,0.063,0.174,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp8_6vars_3ite_unsat.smt2",0,0.16698595146871,0.188,0.354,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp8_6vars_4ite_unsat.smt2",0,0.956573996655518,1.094,1.443,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp8_6vars_5ite_unsat.smt2",,913.53711790393,1000,1000,0,0,0,
"QF_LIA/rings_preprocessed/ring_2exp8_7vars_0ite_unsat.smt2",0,0.0564550949913644,0.063,0.207,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp8_7vars_1ite_unsat.smt2",0,0.0601702715140359,0.063,0.217,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp8_7vars_2ite_unsat.smt2",0,0.156150477707006,0.141,0.229,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp8_7vars_3ite_unsat.smt2",0,0.35042345626072,0.391,0.529,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp8_7vars_4ite_unsat.smt2",0,0.65625,0.656,0.847,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp8_7vars_5ite_unsat.smt2",,915.936952714536,1000,1000,0,0,0,
"QF_LIA/rings_preprocessed/ring_2exp8_7vars_6ite_unsat.smt2",,1010.14002897151,1000,1000,0,0,0,
"QF_LIA/rings_preprocessed/ring_2exp8_8vars_0ite_unsat.smt2",0,0.0789553140096617,0.078,0.162,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp8_8vars_1ite_unsat.smt2",0,0.0984987085665088,0.109,0.256,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp8_8vars_2ite_unsat.smt2",0,0.0974084716900809,0.109,0.239,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp8_8vars_3ite_unsat.smt2",0,0.308081998114986,0.313,0.497,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp8_8vars_4ite_unsat.smt2",,962.724344224574,1000,1000,0,0,0,
"QF_LIA/rings_preprocessed/ring_2exp8_8vars_5ite_unsat.smt2",0,1.80440552016985,1.625,1.772,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp8_8vars_6ite_unsat.smt2",,903.281519861831,1000,1000,0,0,0,
"QF_LIA/rings_preprocessed/ring_2exp8_8vars_7ite_unsat.smt2",,897.084048027444,1000,1000,0,0,0,
"QF_LIA/rings_preprocessed/ring_2exp8_9vars_0ite_unsat.smt2",0,0.0639927564604542,0.078,0.255,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp8_9vars_1ite_unsat.smt2",0,0.126328502415459,0.125,0.258,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp8_9vars_2ite_unsat.smt2",0,0.28125,0.281,0.458,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp8_9vars_3ite_unsat.smt2",0,0.270766221813161,0.281,0.479,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp8_9vars_4ite_unsat.smt2",0,1.44416756465517,1.281,1.425,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp8_9vars_5ite_unsat.smt2",0,52.6286702577102,59.547,61.998,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp8_9vars_6ite_unsat.smt2",,791.225416036309,1000,1000,0,0,0,
"QF_LIA/rings_preprocessed/ring_2exp8_9vars_7ite_unsat.smt2",,952.207555757852,1000,1000,0,0,0,
"QF_LIA/rings_preprocessed/ring_2exp8_9vars_8ite_unsat.smt2",,791.824375473126,1000,1000,0,0,0,
"QF_LIA/RTCL/b04_tf_15/ckt_PROP0_tf_15.smt2",0,0.0564307293914545,0.063,0.168,1,0,0,
"QF_LIA/RTCL/b04_tf_20/ckt_PROP0_tf_20.smt2",0,0.0533238172920065,0.063,0.185,1,0,0,
"QF_LIA/RWS/Example_1.txt.smt2",0,0.284669632714881,0.359,0.643,1,0,0,
"QF_LIA/RWS/Example_10.txt.smt2",0,4.58650381517592,5.172,5.398,1,0,0,
"QF_LIA/RWS/Example_11.txt.smt2",,994.769377080361,1000,1000,0,0,0,
"QF_LIA/RWS/Example_12.txt.smt2",0,23.3989712732919,28.813,30.062,1,0,0,
"QF_LIA/RWS/Example_13.txt.smt2",0,4.52813852813853,5.5,5.854,1,0,0,
"QF_LIA/RWS/Example_14.txt.smt2",0,0.756789848619769,0.813,0.96,1,0,0,
"QF_LIA/RWS/Example_15.txt.smt2",,846.620801295022,1000,1000,0,0,0,
"QF_LIA/RWS/Example_16.txt.smt2",0,2.54814543168483,2.906,3.133,1,0,0,
"QF_LIA/RWS/Example_17.txt.smt2",0,1.46486875800256,1.641,1.8,1,0,0,
"QF_LIA/RWS/Example_18.txt.smt2",,868.770764119601,1000,1000,0,0,0,
"QF_LIA/RWS/Example_19.txt.smt2",,933.928571428571,1000,1000,0,0,0,
"QF_LIA/RWS/Example_2.txt.smt2",0,0.121064814814815,0.125,0.273,1,0,0,
"QF_LIA/RWS/Example_20.txt.smt2",,927.304964539007,1000,1000,0,0,0,
"QF_LIA/RWS/Example_3.txt.smt2",0,1.52307347670251,1.828,2.01,1,0,0,
"QF_LIA/RWS/Example_4.txt.smt2",0,0.199801344743276,0.234,0.431,1,0,0,
"QF_LIA/RWS/Example_5.txt.smt2",0,0.458593141075604,0.563,0.835,1,0,0,
"QF_LIA/RWS/Example_6.txt.smt2",0,0.103605388272583,0.125,0.24,1,0,0,
"QF_LIA/RWS/Example_7.txt.smt2",,875.313807531381,1000,1000,0,0,0,
"QF_LIA/RWS/Example_8.txt.smt2",0,0.794536247334754,0.891,1.123,1,0,0,
"QF_LIA/RWS/Example_9.txt.smt2",,837.469975980785,1000,1000,0,0,0,
"QF_LIA/slacks/10-12.slack.smt2",0,0.0140773040482343,0.016,0.188,1,0,0,
"QF_LIA/slacks/10-13.slack.smt2",0,0.0278309919114517,0.031,0.15,1,0,0,
"QF_LIA/slacks/10-20.slack.smt2",0,0.0311013320647003,0.031,0.19,1,0,0,
"QF_LIA/slacks/10-21.slack.smt2",0,0.0545018757815757,0.063,0.171,1,0,0,
"QF_LIA/slacks/10-28.slack.smt2",0,0.0299610449129239,0.031,0.166,1,0,0,
"QF_LIA/slacks/10-29.slack.smt2",0,0.0280579399141631,0.031,0.19,1,0,0,
"QF_LIA/slacks/10-30.slack.smt2",0,0.013880042462845,0.016,0.197,1,0,0,
"QF_LIA/slacks/10-31.slack.smt2",0,0.0322999011857706,0.031,0.184,1,0,0,
"QF_LIA/slacks/10-34.slack.smt2",0,0.028698419666374,0.031,0.186,1,0,0,
"QF_LIA/slacks/10-35.slack.smt2",0,0.0408083645443196,0.047,0.186,1,0,0,
"QF_LIA/slacks/10-36.slack.smt2",0,0.0141381920415225,0.016,0.167,1,0,0,
"QF_LIA/slacks/10-37.slack.smt2",0,0.0511942051683634,0.063,0.181,1,0,0,
"QF_LIA/slacks/10-4.slack.smt2",0,0.046875,0.047,0.143,1,0,0,
"QF_LIA/slacks/10-40.slack.smt2",0,0.047373188405797,0.047,0.149,1,0,0,
"QF_LIA/slacks/10-41.slack.smt2",0,0.0409960284280936,0.047,0.167,1,0,0,
"QF_LIA/slacks/10-45.slack.smt2",0,0.0424512987012987,0.047,0.208,1,0,0,
"QF_LIA/slacks/15-1.slack.smt2",0,0.0307647058823529,0.031,0.186,1,0,0,
"QF_LIA/slacks/15-10.slack.smt2",0,0.0144507073386384,0.016,0.157,1,0,0,
"QF_LIA/slacks/15-11.slack.smt2",0,0.0410475094181666,0.047,0.25,1,0,0,
"QF_LIA/slacks/15-12.slack.smt2",0,0.0434096945551129,0.047,0.18,1,0,0,
"QF_LIA/slacks/15-13.slack.smt2",0,0.0153318480300188,0.016,0.169,1,0,0,
"QF_LIA/slacks/15-14.slack.smt2",0,0.0669003274662301,0.078,0.172,1,0,0,
"QF_LIA/slacks/15-15.slack.smt2",0,0.0490557778889447,0.047,0.172,1,0,0,
"QF_LIA/slacks/15-17.slack.smt2",0,0.0466519980970504,0.047,0.17,1,0,0,
"QF_LIA/slacks/15-18.slack.smt2",0,0.0656375502008031,0.063,0.153,1,0,0,
"QF_LIA/slacks/15-19.slack.smt2",0,0.0299610449129239,0.031,0.121,1,0,0,
"QF_LIA/slacks/15-2.slack.smt2",0,0.0443922589406971,0.047,0.169,1,0,0,
"QF_LIA/slacks/15-20.slack.smt2",0,0.430281316348196,0.484,0.705,1,0,0,
"QF_LIA/slacks/15-21.slack.smt2",0,0.0472192127121704,0.063,0.26,1,0,0,
"QF_LIA/slacks/15-3.slack.smt2",0,0.0134130077964711,0.016,0.191,1,0,0,
"QF_LIA/slacks/15-4.slack.smt2",0,0.0565527681660899,0.063,0.168,1,0,0,
"QF_LIA/slacks/15-5.slack.smt2",0,0.0427660270388138,0.047,0.137,1,0,0,
"QF_LIA/slacks/15-6.slack.smt2",0,0.0381269440124417,0.047,0.222,1,0,0,
"QF_LIA/slacks/15-7.slack.smt2",0,0.0753863007380074,0.078,0.17,1,0,0,
"QF_LIA/slacks/15-8.slack.smt2",0,0.0306349578256795,0.031,0.173,1,0,0,
"QF_LIA/slacks/15-9.slack.smt2",0,0.0731263982102908,0.078,0.202,1,0,0,
"QF_LIA/slacks/20-1.slack.smt2",0,0.0140109301328761,0.016,0.181,1,0,0,
"QF_LIA/slacks/20-10.slack.smt2",0,0.0295814479638009,0.031,0.173,1,0,0,
"QF_LIA/slacks/20-11.slack.smt2",0,0.0596215230278158,0.063,0.208,1,0,0,
"QF_LIA/slacks/20-12.slack.smt2",0,0.0868193891102257,0.094,0.206,1,0,0,
"QF_LIA/slacks/20-13.slack.smt2",0,0.0327038519259631,0.031,0.164,1,0,0,
"QF_LIA/slacks/20-14.slack.smt2",,990.999526290857,1000,1000,0,0,0,
"QF_LIA/slacks/20-15.slack.smt2",0,0.495062423250103,0.578,0.798,1,0,0,
"QF_LIA/slacks/20-16.slack.smt2",0,0.0434096945551129,0.047,0.191,1,0,0,
"QF_LIA/slacks/20-17.slack.smt2",0,0.0777533301617507,0.078,0.186,1,0,0,
"QF_LIA/slacks/20-19.slack.smt2",0,2.42380385252693,2.797,2.989,1,0,0,
