,"smt.arith.nl.incremental_linearization=false","-file:{0} smt.arith.nl.incremental_linearization=false",,,,,,
,"RV 11691","T_norm 11691","T_cpu 11691","T_wc 11691","# SAT 11691","# UNSAT 11691","# UNKNOWN 11691",
"QF_NIA_small\From_T2__sas2.t2__p21305_terminationG_0.smt2",0,72.358975581839,90.656,94.34,1,0,0,
"QF_NIA_small\From_T2__sas2.t2__terminationQ_1_0.smt2",,928.539724811363,1000,1000,0,0,0,
"QF_NIA_small\From_T2__select.t2__p21345_terminationG_0.smt2",0,9.45180722891566,9.75,10.162,1,0,0,
"QF_NIA_small\From_T2__select.t2_fixed__p21326_terminationG_0.smt2",,908.380373425966,1000,1000,0,0,0,
"QF_NIA_small\From_T2__simple.t2__p21460_terminationG_0.smt2",0,0.0813459145582746,0.094,0.395,0,1,0,
"QF_NIA_small\From_T2__slayer-3.t2__p22188_terminationG_0.smt2",,819.74921630094,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3.t2__p22206_terminationG_0.smt2",,892.491467576792,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3.t2__p22223_terminationG_0.smt2",,940.647482014389,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3.t2__p22243_terminationG_0.smt2",,894.017094017094,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3.t2__p22262_terminationG_0.smt2",,1004.80307396734,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3.t2__p22280_terminationG_0.smt2",,892.491467576792,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3.t2__p22301_terminationG_0.smt2",,863.748967795211,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3.t2__p22317_terminationG_0.smt2",,904.453091223519,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3.t2__p22348_safety_0.smt2",,868.770764119601,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3.t2__p22367_safety_0.smt2",0,1.78205451792024,1.688,1.885,1,0,0,
"QF_NIA_small\From_T2__slayer-3.t2__p22398_safety_0.smt2",,843.548387096774,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3.t2_fixed__p22141_safety_0.smt2",0,1.14291958041958,1.25,1.55,1,0,0,
"QF_NIA_small\From_T2__slayer-3.t2_fixed__p22165_safety_0.smt2",,1086.75324675325,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3.t2_fixed__terminationS_13_0.smt2",0,10.4412483702738,11.484,11.907,0,1,0,
"QF_NIA_small\From_T2__slayer-3.t2_fixed__terminationS_22_0.smt2",0,348.559802863868,424.703,441.5,0,1,0,
"QF_NIA_small\From_T2__slayer-3.t2_fixed__terminationS_32_0.smt2",0,289.314090909091,342.281,356.06,0,1,0,
"QF_NIA_small\From_T2__slayer-3.t2_fixed__terminationS_6_0.smt2",0,501.402354732896,511.469,532.212,0,1,0,
"QF_NIA_small\From_T2__slayer-3-filtered.t2__p21513_terminationG_0.smt2",,956.124314442413,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3-filtered.t2__p21529_terminationG_0.smt2",,928.539724811363,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3-filtered.t2__p21547_terminationG_0.smt2",,868.04979253112,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3-filtered.t2__p21563_terminationG_0.smt2",,952.64116575592,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3-filtered.t2__p21579_terminationG_0.smt2",,875.313807531381,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3-filtered.t2__p21597_terminationG_0.smt2",,924.028268551237,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3-filtered.t2__p21613_terminationG_0.smt2",,918.349429323968,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3-filtered.t2__p21629_terminationG_0.smt2",,859.843814221126,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3-filtered.t2__p21647_terminationG_0.smt2",0,8.171875,9.688,10.093,0,1,0,
"QF_NIA_small\From_T2__slayer-3-filtered.t2__p21663_terminationG_0.smt2",,912.341910161361,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3-filtered.t2__p21681_safety_0.smt2",,833.798326026305,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3-filtered.t2__p21714_safety_0.smt2",0,10.7391913319239,12.141,12.682,1,0,0,
"QF_NIA_small\From_T2__slayer-3-filtered.t2__p21738_safety_0.smt2",0,3.47884494991653,3.984,4.459,1,0,0,
"QF_NIA_small\From_T2__slayer-3-filtered.t2__p21762_safety_0.smt2",0,0.890212765957447,1,1.853,1,0,0,
"QF_NIA_small\From_T2__slayer-3-filtered.t2__p21786_safety_0.smt2",,868.410128684101,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3-new.t2__p21887_terminationG_0.smt2",,872.030012505211,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3-new.t2__p21904_terminationG_0.smt2",,971.667440780307,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3-new.t2__p21920_terminationG_0.smt2",,878.622427551449,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3-new.t2__p21938_terminationG_0.smt2",,906.805374945817,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3-new.t2__p21954_terminationG_0.smt2",,835.463258785943,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3-new.t2__p21970_terminationG_0.smt2",,947.463768115942,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3-new.t2__p21988_terminationG_0.smt2",,867.689755288262,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3-new.t2__p22004_terminationG_0.smt2",,833.466135458167,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3-new.t2__p22040_safety_0.smt2",0,7.85635859073359,7.781,8.237,1,0,0,
"QF_NIA_small\From_T2__slayer-3-new.t2__p22063_safety_0.smt2",0,1.9691265060241,2.031,2.333,1,0,0,
"QF_NIA_small\From_T2__slayer-3-new.t2__p22104_safety_0.smt2",0,30.0363615768011,31.688,32.946,1,0,0,
"QF_NIA_small\From_T2__slayer-3-new.t2_fixed__p21801_terminationG_0.smt2",0,2.30782927332783,2.672,2.993,1,0,0,
"QF_NIA_small\From_T2__slayer-3-new.t2_fixed__p21832_safety_0.smt2",0,2.21878787878788,2.625,2.958,1,0,0,
"QF_NIA_small\From_T2__slayer-3-new.t2_fixed__p21855_safety_0.smt2",0,14.0229937607573,15.578,16.233,1,0,0,
"QF_NIA_small\From_T2__slayer-3-new.t2_fixed__terminationS_1_0.smt2",0,400.746610565685,409.75,426.116,0,1,0,
"QF_NIA_small\From_T2__slayer-3-new.t2_fixed__terminationS_29_0.smt2",0,135.810352667745,160.609,167.181,0,1,0,
"QF_NIA_small\From_T2__slayer-3-new.t2_fixed__terminationS_39_0.smt2",0,477.421654929577,518.5,539.752,0,1,0,
"QF_NIA_small\From_T2__slayer-4-filtered.t2__p22442_terminationG_0.smt2",0,4.61101366322009,5.969,6.304,1,0,0,
"QF_NIA_small\From_T2__slayer-4-filtered.t2__p22466_safety_0.smt2",,924.845269672856,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-4-filtered.t2__p22485_terminationG_0.smt2",,915.936952714536,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-4-filtered.t2__p22506_safety_0.smt2",0,39.5935079604131,43.984,45.888,1,0,0,
"QF_NIA_small\From_T2__slayer-4-filtered.t2__p22534_terminationG_0.smt2",0,5.04541176470588,5.125,5.478,1,0,0,
"QF_NIA_small\From_T2__slayer-4-filtered.t2__p22554_safety_0.smt2",0,125.164410348977,149.156,155.23,1,0,0,
"QF_NIA_small\From_T2__slayer-4-filtered.t2__p22580_terminationG_0.smt2",0,8.83695104754231,10.484,10.867,1,0,0,
"QF_NIA_small\From_T2__slayer-4-filtered.t2__p22597_safety_0.smt2",0,1.52615662139219,1.719,1.931,1,0,0,
"QF_NIA_small\From_T2__slayer-4-filtered.t2__p22618_safety_0.smt2",,832.140015910899,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-4-filtered.t2__p22647_safety_0.smt2",0,1.4961176951369,1.75,2.014,1,0,0,
"QF_NIA_small\From_T2__slayer-4-filtered.t2__p22668_safety_0.smt2",0,112.823681068172,124.203,129.331,1,0,0,
"QF_NIA_small\From_T2__slayer-4-filtered.t2__p22693_safety_0.smt2",0,35.8839034205231,42.625,44.386,1,0,0,
"QF_NIA_small\From_T2__slayer-4-filtered.t2__p22710_safety_0.smt2",0,9.69729166666667,11.125,11.585,0,1,0,
"QF_NIA_small\From_T2__slayer-4-filtered.t2__terminationS_3_0.smt2",0,9.34534493944636,10.328,10.874,0,1,0,
"QF_NIA_small\From_T2__slayer-5-filtered.t2__p22746_terminationG_0.smt2",0,2.22931485355649,2.547,2.798,1,0,0,
"QF_NIA_small\From_T2__slayer-5-filtered.t2__p22780_safety_0.smt2",0,1.45702949122017,1.547,1.911,1,0,0,
"QF_NIA_small\From_T2__slayer-5-filtered.t2__p22796_safety_0.smt2",,940.224719101124,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-5-filtered.t2__p22827_terminationG_0.smt2",0,3.44787803873094,4,4.351,1,0,0,
"QF_NIA_small\From_T2__slayer-5-filtered.t2__p22860_terminationG_0.smt2",0,6.02579662104363,6.734,7.049,1,0,0,
"QF_NIA_small\From_T2__slayer-5-filtered.t2__p22891_terminationG_0.smt2",,850.060950832995,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-n1.t2__p23156_terminationG_0.smt2",,869.492934330839,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-n1.t2_fixed__p22950_safety_0.smt2",,906.019922044175,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-n1.t2_fixed__p22972_safety_0.smt2",0,43.0400101078167,45.797,47.629,1,0,0,
"QF_NIA_small\From_T2__slayer-n1.t2_fixed__p22991_safety_0.smt2",0,1.02278012684989,1.156,1.504,0,1,0,
"QF_NIA_small\From_T2__slayer-n1.t2_fixed__p23010_safety_0.smt2",0,1.7572388548951,1.922,2.213,1,0,0,
"QF_NIA_small\From_T2__slayer-n1.t2_fixed__p23057_safety_0.smt2",0,8.51795593285005,10.672,11.068,1,0,0,
"QF_NIA_small\From_T2__slayer-n1.t2_fixed__p23091_safety_0.smt2",0,1.34549031476998,1.594,1.945,1,0,0,
"QF_NIA_small\From_T2__slayer-n1.t2_fixed__p23107_safety_0.smt2",0,3.29972702925422,3.828,4.209,1,0,0,
"QF_NIA_small\From_T2__slayer-n2.t2__p23222_terminationG_0.smt2",0,82.2718825543917,97.609,101.56,0,1,0,
"QF_NIA_small\From_T2__slayer-n2-filtered.t2__p23173_terminationG_0.smt2",0,0.251657399486741,0.281,0.588,1,0,0,
"QF_NIA_small\From_T2__slayer-n2-filtered.t2__p23194_terminationG_0.smt2",,928.12777284827,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-n5-filtered.t2__p23267_safety_0.smt2",0,30.3824452191235,36.453,37.97,1,0,0,
"QF_NIA_small\From_T2__slayer-n5-filtered.t2__p23305_safety_0.smt2",0,149.024228463588,160.422,166.886,1,0,0,
"QF_NIA_small\From_T2__slayer-n5-filtered.t2__p23340_safety_0.smt2",0,3.92911746098692,4.453,4.81,1,0,0,
"QF_NIA_small\From_T2__slayer-n5-filtered.t2__p23379_safety_0.smt2",0,0.69815249893208,0.781,1.113,1,0,0,
"QF_NIA_small\From_T2__slayer-n5-filtered.t2__p23413_safety_0.smt2",,807.722007722008,1000,1000,0,0,0,
"QF_NIA_small\From_T2__small01.t2__p23469_terminationG_0.smt2",,873.121869782972,1000,1000,0,0,0,
"QF_NIA_small\From_T2__small01.t2__terminationQ_3_0.smt2",0,3.58747813729777,3.922,4.314,0,1,0,
"QF_NIA_small\From_T2__small03.t2__p23517_terminationG_0.smt2",0,13.370890264731,14.969,15.608,0,1,0,
"QF_NIA_small\From_T2__small03.t2__p23533_terminationG_0.smt2",,913.53711790393,1000,1000,0,0,0,
"QF_NIA_small\From_T2__small04.t2__p23554_terminationG_0.smt2",,844.229217110573,1000,1000,0,0,0,
"QF_NIA_small\From_T2__small04.t2__p23571_terminationG_0.smt2",,1190.66590779738,1000,1000,0,0,0,
"QF_NIA_small\From_T2__small05.t2__p23592_terminationG_0.smt2",,870.578443612152,1000,1000,0,0,0,
"QF_NIA_small\From_T2__small14.t2__p23679_terminationG_0.smt2",0,0.71858207132389,0.703,1.001,0,1,0,
"QF_NIA_small\From_T2__small14.t2__p23695_terminationG_0.smt2",,894.781864841745,1000,1000,0,0,0,
"QF_NIA_small\From_T2__small15.t2__p23750_terminationG_0.smt2",,855.273916598528,1000,1000,0,0,0,
"QF_NIA_small\From_T2__small15.t2__p23766_terminationG_0.smt2",,881.956155143339,1000,1000,0,0,0,
"QF_NIA_small\From_T2__small15.t2__p23788_edge_closing_0.smt2",,814.007782101167,1000,1000,0,0,0,
"QF_NIA_small\From_T2__small16.t2__p23821_edge_closing_0.smt2",0,3.97314070869386,4.609,4.947,0,1,0,
"QF_NIA_small\From_T2__small18.t2__p23872_edge_closing_0.smt2",0,0.702613580850026,0.688,1.112,0,1,0,
"QF_NIA_small\From_T2__small35.t2__p23984_terminationG_0.smt2",0,0.264569000404694,0.313,0.427,0,1,0,
"QF_NIA_small\From_T2__small35.t2__p24000_terminationG_0.smt2",,914.735461303017,1000,1000,0,0,0,
"QF_NIA_small\From_T2__small35.t2__p24016_terminationG_0.smt2",,899.011602922217,1000,1000,0,0,0,
"QF_NIA_small\From_T2__small35.t2__p24034_terminationG_0.smt2",,892.491467576792,1000,1000,0,0,0,
"QF_NIA_small\From_T2__small35.t2__p24050_terminationG_0.smt2",,859.843814221126,1000,1000,0,0,0,
"QF_NIA_small\From_T2__small35.t2__p24066_terminationG_0.smt2",,872.393661384487,1000,1000,0,0,0,
"QF_NIA_small\From_T2__spctrm.c.i.spctrm.pl.t2.fixed.t2__term_unfeasibility_10_0.smt2",0,2.76497453498671,2.984,3.085,1,0,0,
"QF_NIA_small\From_T2__spctrm.t2__term_unfeasibility_5_0.smt2",0,4.44453028430161,5.156,5.622,1,0,0,
"QF_NIA_small\From_T2__spiral.t2__p24127_edge_closing_0.smt2",,890.591741166454,1000,1000,0,0,0,
"QF_NIA_small\From_T2__st88.bug.t2_fixed__p24181_terminationG_0.smt2",,833.466135458167,1000,1000,0,0,0,
"QF_NIA_small\From_T2__st88b-fail.t2__p24138_terminationG_0.smt2",0,0.599642704778157,0.672,1.001,1,0,0,
"QF_NIA_small\From_T2__statemate.t2__term_unfeasibility_0_0.smt2",,919.56043956044,1000,1000,0,0,0,
"QF_NIA_small\From_T2__streamserver.bug.t2__terminationS_0_0.smt2",0,9.9291138548951,10.859,11.362,0,1,0,
"QF_NIA_small\From_T2__streamserver.bug.t2_fixed__terminationS_2_0.smt2",0,5.76350422832981,6.516,7.001,0,1,0,
"QF_NIA_small\From_T2__streamserver-succeed.t2__p24621_terminationG_0.smt2",,882.700421940928,1000,1000,0,0,0,
"QF_NIA_small\From_T2__streamserver-succeed.t2__p24667_terminationG_0.smt2",0,28.2743448637317,32.234,34.406,1,0,0,
"QF_NIA_small\From_T2__streamserver-succeed.t2__p24703_terminationG_0.smt2",,944.469525959368,1000,1000,0,0,0,
"QF_NIA_small\From_T2__streamserver-succeed.t2__p24720_terminationG_0.smt2",101,10000,111.094,136.912,0,0,0,
"QF_NIA_small\From_T2__streamserver-succeed.t2__p24737_terminationG_0.smt2",,881.213142375737,1000,1000,0,0,0,
"QF_NIA_small\From_T2__streamserver-succeed.t2__p24755_terminationG_0.smt2",,901.724137931034,1000,1000,0,0,0,
"QF_NIA_small\From_T2__streamserver-succeed.t2__p24771_terminationG_0.smt2",,816.86841077704,1000,1000,0,0,0,
"QF_NIA_small\From_T2__streamserver-succeed.t2__p24787_terminationG_0.smt2",,824.271079590228,1000,1000,0,0,0,
"QF_NIA_small\From_T2__streamserver-succeed.t2__p24810_terminationG_0.smt2",,914.335664335664,1000,1000,0,0,0,
"QF_NIA_small\From_T2__streamserver-succeed.t2__p24825_edge_closing_0.smt2",0,10.8736783245222,12.781,13.319,1,0,0,
"QF_NIA_small\From_T2__streamserver-succeed.t2_fixed__p24587_edge_closing_0.smt2",,917.141604559404,1000,1000,0,0,0,
"QF_NIA_small\From_T2__streamserver-succeed.t2_fixed__terminationS_25_0.smt2",0,9.56247424804285,11.094,11.628,0,1,0,
"QF_NIA_small\From_T2__sudoku.t2__p24872_terminationG_0.smt2",,874.581939799331,1000,1000,0,0,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.fixed.t2__p24885_terminationG_0.smt2",,892.491467576792,1000,1000,0,0,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.fixed.t2__p24898_edge_closing_0.smt2",,841.512469831054,1000,1000,0,0,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.fixed.t2__term_unfeasibility_1_0.smt2",0,4.69733690693431,4.922,5.271,1,0,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.fixed.t2__terminationS_0_0.smt2",0,82.8184775708845,93.547,97.366,0,1,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.fixed.t2__terminationS_19_0.smt2",,892.110874200426,1000,1000,0,0,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.fixed.t2__terminationS_28_0.smt2",0,254.82090314671,298.063,310.237,0,1,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.fixed.t2__terminationS_37_0.smt2",0,73.5735804738562,86.094,89.61,0,1,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.fixed.t2__terminationS_47_0.smt2",0,541.052900326797,553.984,576.516,0,1,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.fixed.t2__terminationS_56_0.smt2",0,328.306569343066,344,357.982,0,1,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.nor.t2.rlgfixed.t2__fixed_safety_0_0.smt2",0,1.36079791847355,1.5,1.843,0,1,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.nor.t2.rlgfixed.t2__p24940_edge_closing_0.smt2",,884.566596194503,1000,1000,0,0,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.nor.t2.rlgfixed.t2__terminationS_11_0.smt2",,833.466135458167,1000,1000,0,0,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.nor.t2.rlgfixed.t2__terminationS_2_0.smt2",0,190.573247564591,215.078,223.991,0,1,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.nor.t2.rlgfixed.t2__terminationS_20_0.smt2",,707.713125845738,1000,1000,0,0,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.nor.t2.rlgfixed.t2__terminationS_39_0.smt2",,856.674856674857,1000,1000,0,0,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.nor.t2.rlgfixed.t2__terminationS_48_0.smt2",,911.546840958606,1000,1000,0,0,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.nor.t2.rlgfixed.t2__terminationS_57_0.smt2",,902.502157031924,1000,1000,0,0,0,
"QF_NIA_small\From_T2__svdcmp.t2__term_unfeasibility_10_0.smt2",,870.578443612152,1000,1000,0,0,0,
"QF_NIA_small\From_T2__svdcmp.t2_fixed__term_unfeasibility_10_0.smt2",,931.433659839715,1000,1000,0,0,0,
"QF_NIA_small\From_T2__tqli.c.i.tqli.pl.t2.fixed.t2__p25005_terminationG_0.smt2",,861.969509682736,1000,1000,0,0,0,
"QF_NIA_small\From_T2__tqli.c.i.tqli.pl.t2.fixed.t2__p25030_terminationG_0.smt2",,922.805469783855,1000,1000,0,0,0,
"QF_NIA_small\From_T2__tqli.c.i.tqli.pl.t2.fixed.t2__p25050_edge_closing_0.smt2",,903.671706263499,1000,1000,0,0,0,
"QF_NIA_small\From_T2__tqli.c.i.tqli.pl.t2.fixed.t2__term_unfeasibility_2_0.smt2",,861.969509682736,1000,1000,0,0,0,
"QF_NIA_small\From_T2__tqli.c.i.tqli.pl.t2.nor.t2.rlgfixed.t2__p25078_terminationG_0.smt2",,893.253629376601,1000,1000,0,0,0,
"QF_NIA_small\From_T2__tqli.c.i.tqli.pl.t2.nor.t2.rlgfixed.t2__p25099_edge_closing_0.smt2",,865.177832919768,1000,1000,0,0,0,
"QF_NIA_small\From_T2__tqli.c.i.tqli.pl.t2.nor.t2.rlgfixed.t2__term_unfeasibility_1_0.smt2",0,7.8861451048951,8.625,8.996,1,0,0,
"QF_NIA_small\From_T2__tqli.c.i.tqli.pl.t2.nor.t2.rlgfixed.t2__terminationS_2_0.smt2",,949.183303085299,1000,1000,0,0,0,
"QF_NIA_small\From_T2__tqli.t2__p25231_terminationG_0.smt2",,982.159624413145,1000,1000,0,0,0,
"QF_NIA_small\From_T2__tqli.t2__p25267_edge_closing_0.smt2",,914.735461303017,1000,1000,0,0,0,
"QF_NIA_small\From_T2__tqli.t2__terminationQ_2_0.smt2",,931.433659839715,1000,1000,0,0,0,
"QF_NIA_small\From_T2__tqli.t2_fixed__p25131_terminationG_0.smt2",,847.993514389947,1000,1000,0,0,0,
"QF_NIA_small\From_T2__tqli.t2_fixed__p25153_terminationG_0.smt2",,879.73086627418,1000,1000,0,0,0,
"QF_NIA_small\From_T2__tqli.t2_fixed__p25176_terminationG_0.smt2",,992.409867172675,1000,1000,0,0,0,
"QF_NIA_small\From_T2__tqli.t2_fixed__p25199_edge_closing_0.smt2",,939.802336028751,1000,1000,0,0,0,
"QF_NIA_small\From_T2__tqli.t2_fixed__terminationQ_2_0.smt2",,845.594179466451,1000,1000,0,0,0,
"QF_NIA_small\From_T2__ud.t2__p25362_terminationG_0.smt2",0,3.33326480263158,3.391,3.593,1,0,0,
"QF_NIA_small\From_T2__w2_nt.t2__p25384_safety_0.smt2",,903.281519861831,1000,1000,0,0,0,
"QF_NIA_small\From_T2__walk.t2__p25539_terminationG_0.smt2",0,1.0439121756487,1.25,1.636,0,1,0,
"QF_NIA_small\From_T2__walk.t2__p25562_terminationG_0.smt2",,983.544898918665,1000,1000,0,0,0,
"QF_NIA_small\From_T2__walk.t2__p25580_terminationG_0.smt2",,870.216306156406,1000,1000,0,0,0,
"QF_NIA_small\From_T2__walk.t2__p25598_terminationG_0.smt2",0,252.361102080624,278.297,289.602,0,1,0,
"QF_NIA_small\From_T2__walk.t2__p25613_edge_closing_0.smt2",0,48.0780385270328,53.984,56.172,1,0,0,
"QF_NIA_small\From_T2__weakness.t2__p25648_terminationG_0.smt2",0,222.442409939236,244.984,255.053,1,0,0,
"QF_NIA_small\From_T2__weakness.t2__p25671_terminationG_0.smt2",,890.971039182283,1000,1000,0,0,0,
"QF_NIA_small\From_T2__wrong_loop.t2__p25728_terminationG_0.smt2",0,0.99844337406015,1.016,1.305,1,0,0,
"QF_NIA_small\From_T2__wrong_loop.t2_fixed__p25712_edge_closing_0.smt2",0,0.095577485380117,0.109,0.273,1,0,0,
"QF_NIA_small\From_T2__zeroconf.t2__p25773_terminationG_0.smt2",0,321.233585542771,306.953,319.643,0,1,0,
"QF_NIA_small\From_T2__zeroconf.t2__terminationS_2_0.smt2",0,108.715060111636,121.031,126.034,0,1,0,
"QF_NIA_small\From_T2__zlib-adler32.c.t2__p25903_terminationG_0.smt2",0,174.215327918171,207.609,216.071,1,0,0,
"QF_NIA_small\From_T2__zlib-adler32.c.t2__p25952_safety_0.smt2",0,9.57782488761749,11.203,11.757,1,0,0,
"QF_NIA_small\From_T2__zlib-adler32.c.t2__p26007_safety_0.smt2",0,0.376841374893254,0.422,0.821,1,0,0,
"QF_NIA_small\From_T2__zlib-adler32.c.t2__p26045_safety_0.smt2",,908.380373425966,1000,1000,0,0,0,
"QF_NIA_small\From_T2__zlib-adler32.c.t2__p26088_safety_0.smt2",0,0.289513918177984,0.328,0.502,0,1,0,
"QF_NIA_small\From_T2__zlib-adler32.c.t2__p26143_safety_0.smt2",,921.5859030837,1000,1000,0,0,0,
"QF_NIA_small\From_T2__zlib-adler32.c.t2__p26165_terminationG_0.smt2",,866.970576046415,1000,1000,0,0,0,
"QF_NIA_small\From_T2__zlib-adler32.c.t2__p26214_safety_0.smt2",0,4.7077869733448,5.234,5.574,1,0,0,
"QF_NIA_small\From_T2__zlib-adler32.c.t2__p26281_safety_0.smt2",0,0.330454928390901,0.375,0.498,1,0,0,
"QF_NIA_small\From_T2__zlib-adler32.c.t2__p26305_terminationG_0.smt2",,835.129740518962,1000,1000,0,0,0,
"QF_NIA_small\From_T2__zlib-adler32.c.t2__p26355_safety_0.smt2",0,0.369993469743143,0.406,0.724,1,0,0,
"QF_NIA_small\From_T2__zlib-adler32.c.t2_fixed__p25815_safety_0.smt2",0,10.3951301342009,12.219,12.704,0,1,0,
"QF_NIA_small\From_T2__zlib-adler32.c.t2_fixed__p25859_safety_0.smt2",,956.561499771376,1000,1000,0,0,0,
"QF_NIA_small\From_T2__zlib-adler32.c.t2_fixed__terminationS_0_0.smt2",,861.61449752883,1000,1000,0,0,0,
"QF_NIA_small\From_T2__zlib-crc32.c.t2__p26616_edge_closing_0.smt2",0,27.7784959532374,29.531,30.784,1,0,0,
"QF_NIA_small\From_T2__zlib-crc32-BYFOUR.c.t2__p26457_safety_0.smt2",0,92.2304489676665,113.172,117.755,1,0,0,
"QF_NIA_small\From_T2__zlib-crc32-BYFOUR.c.t2__p26484_terminationG_0.smt2",,888.322717622081,1000,1000,0,0,0,
"QF_NIA_small\From_T2__zlib-crc32-BYFOUR.c.t2__p26531_safety_0.smt2",0,0.813852040816326,0.953,1.282,1,0,0,
"QF_NIA_small\From_T2__zlib-crc32-BYFOUR.c.t2__p26555_edge_closing_0.smt2",0,50.5133028967254,57.516,59.783,1,0,0,
"QF_NIA_small\From_T2__zlib-crc32-BYFOUR.c.t2_fixed__p26393_terminationG_0.smt2",0,4.24105652899457,4.859,5.152,1,0,0,
"QF_NIA_small\Hanoi_plus_false-termination.c_Iteration1_Lasso+nonterminationTemplate_0.smt2",,940.224719101124,1000,1000,0,0,0,
"QF_NIA_small\java_AG313-alloca_true-termination.c.i_Iteration2_Lasso+nonterminationTemplate.smt2",0,0.257269348491474,0.281,0.444,0,1,0,
"QF_NIA_small\PastaA6_true-termination.c_Iteration1_Loop+nonterminationTemplate_0.smt2",0,1.96351015557476,2.172,2.67,0,1,0,
"QF_NIA_small\PastaC7_true-termination.c_Iteration1_Loop+nonterminationTemplate_0.smt2",0,34.8474063552189,39.578,41.259,0,1,0,
"QF_NIA_small\problem-000008.cvc.1.smt2",0,0.373571428571429,0.438,0.766,1,0,0,
"QF_NIA_small\problem-000019.cvc.1.smt2",0,0.383389443961772,0.422,0.635,1,0,0,
"QF_NIA_small\problem-000019.cvc.2.smt2",0,0.282833745364648,0.328,0.498,1,0,0,
"QF_NIA_small\problem-000025.cvc.2.smt2",0,2.03916433891993,2.094,2.286,0,1,0,
"QF_NIA_small\problem-000080.cvc.1.smt2",0,0.164121338912134,0.188,0.276,0,1,0,
"QF_NIA_small\problem-000124.cvc.1.smt2",0,2.83717909535452,3.328,3.803,0,1,0,
"QF_NIA_small\problem-000131.cvc.1.smt2",0,0.271562090074333,0.297,0.602,1,0,0,
"QF_NIA_small\problem-000441.cvc.1.smt2",0,0.0667091836734694,0.078,0.275,0,1,0,
