,"smt.arith.nl.propagate_monomial_bounds=false","-file:{0} smt.arith.nl.propagate_monomial_bounds=false",,,,,,
,"RV 11694","T_norm 11694","T_cpu 11694","T_wc 11694","# SAT 11694","# UNSAT 11694","# UNKNOWN 11694",
"QF_NIA_small\From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__terminationS_0_0.smt2",0,7.18285158891143,10.156,10.598,0,1,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7055_safety_0.smt2",0,1.54668356569497,1.75,2.027,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7074_safety_0.smt2",,890.212765957447,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7104_safety_0.smt2",0,6.64033707865169,7.063,7.396,0,1,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7124_safety_0.smt2",0,8.25612113402062,9.188,9.627,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7143_safety_0.smt2",0,5.12485961365678,5.453,5.646,0,1,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7163_safety_0.smt2",0,7.8519027716674,8.531,8.857,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7184_safety_0.smt2",0,3.62398663453111,3.953,4.267,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7205_safety_0.smt2",,886.065226598899,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7234_safety_0.smt2",0,5.99696626902509,6.969,7.238,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7255_safety_0.smt2",0,9.84168004817342,11.719,12.214,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7280_safety_0.smt2",,896.315338474722,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7295_safety_0.smt2",0,6.71560964716391,7.188,7.459,0,1,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7312_safety_0.smt2",0,3.11524516574586,3.234,3.404,0,1,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7334_safety_0.smt2",0,6.71067880794702,7.266,7.587,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7359_safety_0.smt2",0,13.3560466692486,16.484,17.16,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7378_safety_0.smt2",,964.05529953917,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7407_safety_0.smt2",0,6.38101011143211,7.391,7.811,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7426_safety_0.smt2",,854.575163398693,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7445_terminationG_0.smt2",0,8.23056611744825,9.313,9.692,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7477_safety_0.smt2",0,6.91033677482792,6.719,7.275,0,1,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7493_safety_0.smt2",0,5.07366847826087,5.578,5.782,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7512_safety_0.smt2",0,6.41726368691189,7.172,7.433,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7535_safety_0.smt2",0,2.94734864748819,3.281,3.68,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7555_safety_0.smt2",,867.689755288262,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7576_safety_0.smt2",,908.380373425966,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7593_safety_0.smt2",0,38.5996501670844,44.172,46.011,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7615_edge_closing_0.smt2",,916.739702015776,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAll.jar-obl-11__p9355_terminationG_0.smt2",0,70.3328924162257,76.25,79.307,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAll.jar-obl-11__p9373_terminationG_0.smt2",0,19.3488409018736,29.125,30.405,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAll.jar-obl-11__p9392_safety_0.smt2",0,45.5274824638317,49.641,51.63,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAll.jar-obl-11__p9409_safety_0.smt2",0,11.7996561067111,13.531,14.141,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAll.jar-obl-11__p9426_safety_0.smt2",0,171.356636597938,190.688,198.29,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAll.jar-obl-11__p9447_safety_0.smt2",0,31.4319162710401,34.813,36.211,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAll.jar-obl-11__p9464_safety_0.smt2",0,4.23625627090301,4.844,5.038,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAll.jar-obl-11__p9478_terminationG_0.smt2",0,16.3598205506391,15.906,16.588,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAll.jar-obl-11__p9495_safety_0.smt2",0,6.44580239273927,7.469,8.032,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAll.jar-obl-11__p9514_safety_0.smt2",0,13.957242443593,15.672,16.516,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAll.jar-obl-11__p9536_terminationG_0.smt2",0,5.09694296265901,5.938,6.215,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAll.jar-obl-11__p9553_safety_0.smt2",0,39.5467154131848,40.719,42.389,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAll.jar-obl-11__p9579_terminationG_0.smt2",0,1.06057612312812,1.219,1.434,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAll.jar-obl-11__p9599_safety_0.smt2",0,4.17635699373695,4.781,5.004,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAll.jar-obl-11__p9619_terminationG_0.smt2",0,315.748207605985,363.141,377.766,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAll.jar-obl-11__terminationS_0_0.smt2",0,3.32437702593193,3.922,4.075,0,1,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7661_safety_0.smt2",0,79.6383891430948,91.516,95.328,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7676_safety_0.smt2",0,2.92960816777042,3.172,3.5,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7691_safety_0.smt2",0,2.07847604917338,2.344,2.691,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7706_safety_0.smt2",0,15.9454569327731,18.141,18.949,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7719_safety_0.smt2",0,100.292098051157,118.078,122.795,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7733_safety_0.smt2",0,7.41943254817987,8.281,9.067,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7744_safety_0.smt2",0,44.765826873385,49.688,51.734,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7758_safety_0.smt2",0,249.886366835586,212.141,220.668,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7772_safety_0.smt2",0,2.32424705615942,2.453,2.703,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7784_safety_0.smt2",0,13.1223126862495,14.734,15.388,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7794_safety_0.smt2",0,3.77740404672507,4.328,4.5,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7804_safety_0.smt2",0,261.651752553389,269.406,280.257,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7814_safety_0.smt2",0,1.49852720651243,1.672,1.873,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7826_safety_0.smt2",0,11.860168370945,16.078,16.841,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7836_safety_0.smt2",0,6.05217079098542,6.547,6.743,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7846_safety_0.smt2",0,127.084778577661,139.234,144.902,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7858_safety_0.smt2",0,158.630514705882,188.203,195.82,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7870_safety_0.smt2",0,81.7617881830151,118.734,123.465,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7885_safety_0.smt2",0,41.1380352894528,49.594,51.587,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7898_safety_0.smt2",0,44.6813630490956,49.594,51.574,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7913_safety_0.smt2",0,7.00859305923961,7.578,7.87,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7928_safety_0.smt2",0,3.72178052610915,4.531,4.968,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7947_safety_0.smt2",0,10.0434731385485,10.188,10.614,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7961_safety_0.smt2",0,1.88581730769231,2.016,2.36,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7974_safety_0.smt2",0,19.6984854523715,23.625,24.532,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7995_safety_0.smt2",0,52.0134727191413,55.594,57.854,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8012_safety_0.smt2",0,7.66597943967465,8.109,8.423,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8024_safety_0.smt2",0,68.442260502552,83.328,86.829,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8043_safety_0.smt2",0,5.08915142276423,5.984,6.32,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8053_safety_0.smt2",0,25.6488479758829,28.469,29.599,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8067_safety_0.smt2",0,53.3655447996398,56.656,58.984,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8104_safety_0.smt2",0,4.18030902480753,4.672,4.812,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8124_safety_0.smt2",0,122.951459390863,138.938,144.574,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8136_safety_0.smt2",0,19.5544993662864,22.125,23.025,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8152_safety_0.smt2",0,22.1507737138264,26.344,27.439,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8174_safety_0.smt2",0,3.32541628649635,3.484,3.836,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8186_safety_0.smt2",0,10.2769733899821,10.984,11.441,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8197_safety_0.smt2",0,27.190376344086,30.219,31.488,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8209_safety_0.smt2",0,1.45785964145168,1.594,1.937,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8219_safety_0.smt2",0,75.5889239081495,80.25,83.586,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8231_safety_0.smt2",0,3.09716970640569,3.328,3.487,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8241_safety_0.smt2",0,29.7437601874491,34.891,36.429,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8256_safety_0.smt2",0,4.46477838082316,4.719,4.995,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8266_safety_0.smt2",0,28.0159000419111,31.953,33.233,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8278_safety_0.smt2",0,8.84685745789896,10.547,11.055,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8294_safety_0.smt2",0,2.95202257761054,3,3.289,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8312_safety_0.smt2",0,16.9593207786712,19.156,19.883,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8326_safety_0.smt2",0,3.3079974271012,3.688,3.843,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8339_safety_0.smt2",0,3.10524379991593,3.531,3.82,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8353_safety_0.smt2",0,11.7452907229965,12.891,13.556,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8365_safety_0.smt2",0,41.4191889271866,45.953,47.724,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8376_safety_0.smt2",0,5.6670605390185,6.734,7.041,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8386_safety_0.smt2",0,6.8093120445778,7.594,7.952,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8406_safety_0.smt2",0,101.89306640625,118.453,123.159,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8419_safety_0.smt2",0,96.1681917211329,105.5,109.736,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8432_safety_0.smt2",0,20.1630566578483,21.859,22.716,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8446_safety_0.smt2",0,27.9564144736842,32.5,34.625,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8465_safety_0.smt2",0,3.04217776479751,3.734,4.025,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8478_safety_0.smt2",0,21.0928333985139,25.781,26.783,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8489_safety_0.smt2",0,87.4589270746018,99.75,103.724,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8513_safety_0.smt2",0,50.5081370449679,56.375,58.656,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8531_safety_0.smt2",0,2.13615679824561,2.328,2.478,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8544_safety_0.smt2",0,93.6149610136452,114.781,119.406,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8561_safety_0.smt2",0,55.0380519625335,58.984,61.305,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8574_safety_0.smt2",0,28.3865131578947,31.453,32.74,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8584_safety_0.smt2",0,33.5328663793103,33.469,34.824,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8623_safety_0.smt2",0,3.95814955894146,4.719,5.048,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8641_safety_0.smt2",0,3.90709175084175,4.438,4.696,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8652_safety_0.smt2",0,2.59982265692175,2.891,3.149,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8666_safety_0.smt2",0,145.933667310478,144.469,150.325,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8680_safety_0.smt2",0,5.3247867803838,5.969,6.152,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8694_safety_0.smt2",0,4.07960271317829,5.031,5.253,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8705_safety_0.smt2",0,90.0229485776806,98.328,102.322,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8717_safety_0.smt2",0,73.2101030277544,83.219,86.577,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8731_safety_0.smt2",0,435.597109304426,461,479.755,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8741_safety_0.smt2",0,87.3510813352139,88.813,92.273,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8753_safety_0.smt2",0,152.500185067682,172.328,179.368,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8765_safety_0.smt2",0,2.28372264309764,2.594,2.818,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8778_safety_0.smt2",0,31.4214348591549,34.125,35.514,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8791_safety_0.smt2",0,27.1728741496599,28.641,29.798,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8803_safety_0.smt2",0,7.57737361282367,8.813,9.292,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8814_safety_0.smt2",0,125.05252814441,153.984,161.065,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8828_safety_0.smt2",0,32.552539223782,37.688,39.226,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8840_safety_0.smt2",0,38.6999676165803,42.844,44.458,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8855_safety_0.smt2",0,4.03408096280088,4.406,4.741,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8867_safety_0.smt2",0,11.0532875722543,12.797,13.452,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8880_safety_0.smt2",0,89.7400075010716,100.078,104.232,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8903_safety_0.smt2",0,18.5627794715447,21.828,22.936,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8917_safety_0.smt2",0,34.0099494283201,36.969,38.523,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8929_safety_0.smt2",0,11.2603295499801,13.516,14.195,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8945_safety_0.smt2",0,83.824120185923,90.516,94.36,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8959_safety_0.smt2",0,58.7698998276605,65.203,67.793,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8977_safety_0.smt2",0,30.761164825046,31.938,33.24,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8988_safety_0.smt2",0,61.6950426439232,69.156,71.938,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8999_safety_0.smt2",0,2.82572219808862,3.109,3.255,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p9017_safety_0.smt2",0,26.6251179801793,26.969,28.127,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p9028_safety_0.smt2",0,62.6331416698879,77.453,80.575,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p9067_safety_0.smt2",0,30.1230087614496,36.156,37.783,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p9081_safety_0.smt2",0,445.560750430663,494.547,514.672,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p9099_safety_0.smt2",0,2.79391552969502,3.328,3.68,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p9110_safety_0.smt2",0,18.3215709321341,21.422,22.3,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p9121_safety_0.smt2",0,5.31379987266553,5.984,6.78,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p9137_safety_0.smt2",0,6.52034120734908,7.125,7.392,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p9149_safety_0.smt2",0,524.274886621315,552.594,574.995,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p9165_safety_0.smt2",0,129.44675549227,152.094,158.135,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p9177_safety_0.smt2",0,2.98687203322785,3.609,3.786,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p9188_safety_0.smt2",0,20.4404683377309,22.219,23.197,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p9199_safety_0.smt2",0,112.890215264188,137.875,143.466,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p9214_safety_0.smt2",0,11.1273640033999,12.516,13.033,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p9227_safety_0.smt2",0,1.95674526270456,2.172,2.405,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p9241_safety_0.smt2",0,67.3348194748359,73.547,76.434,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p9255_safety_0.smt2",0,69.0772180273714,69.969,72.824,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p9267_safety_0.smt2",0,69.5257936507937,81.656,85.021,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p9281_safety_0.smt2",0,8.8736808588064,11.656,12.142,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p9294_safety_0.smt2",0,74.3220206993569,88.391,91.984,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p9306_safety_0.smt2",0,218.770126196693,240.313,250.086,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p9322_safety_0.smt2",0,7.86263049151805,8.641,8.98,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__terminationS_2_0.smt2",0,5.64720141031291,6.125,6.45,0,1,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateContains.jar-obl-16__term_unfeasibility_9_0.smt2",0,2.44908510177566,2.703,2.886,0,1,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateContainsAll.jar-obl-11__terminationS_12_0.smt2",0,240.927447552448,279.969,291.266,0,1,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateContainsAll.jar-obl-11__terminationS_21_0.smt2",0,240.094833599043,287.953,299.517,0,1,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateContainsAll.jar-obl-11__terminationS_30_0.smt2",0,194.087265157985,217.281,226.02,0,1,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateEquals.jar-obl-13__term_unfeasibility_5_0.smt2",0,9.63589169381108,11.313,11.789,0,1,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateLastIndexOf.jar-obl-16__term_unfeasibility_4_0.smt2",0,2.75996801705757,3.094,3.437,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateRemoveAll.jar-obl-11__terminationS_0_0.smt2",,873.48643006263,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateRemoveAll.jar-obl-11__terminationS_19_0.smt2",,969.865554010199,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateRemoveAll.jar-obl-11__terminationS_28_0.smt2",,852.485737571312,1000,1000,0,0,0,
