,"smt.arith.gomory_use_big_cuts=false","-file:{0} smt.arith.gomory_use_big_cuts=false",,,,,,
,"RV 11689","T_norm 11689","T_cpu 11689","T_wc 11689","# SAT 11689","# UNSAT 11689","# UNKNOWN 11689",
"QF_NIA_small\From_T2__ex36.t2__p26896_safety_0.smt2",0,14.2106773177318,15.094,15.789,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p27260_safety_0.smt2",0,0.518849206349206,0.609,0.846,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p27736_safety_0.smt2",0,0.407744282744283,0.469,0.649,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p27854_safety_0.smt2",0,0.501868686868687,0.594,0.772,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p27937_safety_0.smt2",0,1.81679954441913,1.906,2.136,0,1,0,
"QF_NIA_small\From_T2__ex36.t2__p28143_safety_0.smt2",0,0.444636232481451,0.516,0.644,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p28282_safety_0.smt2",0,0.43248506188647,0.484,0.699,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p28396_safety_0.smt2",0,0.867573499387505,1.016,1.235,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p28445_safety_0.smt2",0,0.313480819529207,0.344,0.565,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p28528_safety_0.smt2",0,0.592778497409327,0.656,0.935,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p28593_safety_0.smt2",0,14.840623598026,15.813,16.451,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p28669_safety_0.smt2",0,3.7378416856492,3.922,4.116,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p28710_safety_0.smt2",,957.437070938215,1000,1000,0,0,0,
"QF_NIA_small\From_T2__ex36.t2__p28763_safety_0.smt2",0,0.466339723584485,0.5,0.711,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p28843_safety_0.smt2",,966.728280961183,1000,1000,0,0,0,
"QF_NIA_small\From_T2__ex36.t2__p28953_safety_0.smt2",0,0.48653544849197,0.594,0.982,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p29075_safety_0.smt2",0,0.585746284965035,0.641,0.874,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p29189_safety_0.smt2",0,1.17916317114094,1.344,1.543,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p29291_safety_0.smt2",0,17.2985395189004,19.25,20.058,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p29339_safety_0.smt2",0,0.486695171026157,0.578,0.803,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p29417_safety_0.smt2",0,10.1265511339324,11.313,12.216,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p29508_safety_0.smt2",0,1.81851916783544,1.859,2.028,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p29585_safety_0.smt2",0,6.30413361427863,6.078,6.394,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p29667_safety_0.smt2",0,0.460387323943662,0.516,0.753,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p29769_safety_0.smt2",0,0.437709230033477,0.438,0.625,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p29903_safety_0.smt2",0,4.30564818674448,4.938,5.409,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p29995_safety_0.smt2",0,0.528638814016173,0.563,0.789,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p30140_safety_0.smt2",,893.253629376601,1000,1000,0,0,0,
"QF_NIA_small\From_T2__ex36.t2__p30283_safety_0.smt2",0,0.567538238941711,0.656,0.917,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p30341_safety_0.smt2",0,1.10756950477845,1.219,1.415,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p30378_safety_0.smt2",0,9.25039657360406,10.453,10.89,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p30450_safety_0.smt2",0,9.50072023047375,10.641,11.12,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p30487_safety_0.smt2",0,10.5547294275492,11.281,11.786,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p30570_safety_0.smt2",0,10.9315573770492,12.75,13.363,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p30669_safety_0.smt2",0,9.6415345351868,10.609,11.157,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p30759_safety_0.smt2",0,1.60413314561545,1.906,2.266,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p30852_safety_0.smt2",0,0.470613944878651,0.547,0.816,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p30909_safety_0.smt2",0,3.63657112526539,4.094,4.336,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p31057_safety_0.smt2",0,0.515312100553898,0.578,0.813,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p31189_safety_0.smt2",,899.398108340499,1000,1000,0,0,0,
"QF_NIA_small\From_T2__ex36.t2__p31283_safety_0.smt2",0,15.1738670055061,17.125,17.978,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p31375_safety_0.smt2",,933.928571428571,1000,1000,0,0,0,
"QF_NIA_small\From_T2__ex36.t2__p31417_safety_0.smt2",0,11.4058510638298,12.813,13.395,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p31483_safety_0.smt2",0,16.4761476147615,17.5,18.412,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p31535_safety_0.smt2",0,2.01114680685358,2.469,2.738,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p31596_safety_0.smt2",0,5.62588371526085,5.516,5.813,0,1,0,
"QF_NIA_small\From_T2__ex36.t2__p31649_safety_0.smt2",,1157.71997786386,1000,1000,0,0,0,
"QF_NIA_small\From_T2__ex36.t2__p31717_safety_0.smt2",0,1.83095419018671,2.016,2.243,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p31769_safety_0.smt2",0,1.39568170790878,1.375,1.571,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p31824_safety_0.smt2",0,3.97276767259198,4.594,4.831,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p31869_safety_0.smt2",0,0.64093137254902,0.656,0.922,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p31932_safety_0.smt2",0,7.0805171009772,8.313,8.653,0,1,0,
"QF_NIA_small\From_T2__ex36.t2__p31964_safety_0.smt2",0,0.480900588482556,0.547,0.781,0,1,0,
"QF_NIA_small\From_T2__ex36.t2__p32037_safety_0.smt2",0,0.496688911704312,0.578,0.765,0,1,0,
"QF_NIA_small\From_T2__ex36.t2__p32131_safety_0.smt2",0,12.0155632411067,13.078,13.623,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p22547_terminationG_0.smt2",0,731.226807164307,814.766,846.139,0,1,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p22611_safety_0.smt2",0,1.22261930352537,1.359,1.582,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p22718_safety_0.smt2",0,2.27616791538123,2.469,2.648,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p22848_safety_0.smt2",0,0.53082264957265,0.594,0.787,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p23071_safety_0.smt2",0,5.29611713106295,4.906,5.144,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p23187_safety_0.smt2",0,27.7508457005674,30.391,31.603,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p23260_safety_0.smt2",0,3.57148954332053,4,4.15,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p23302_safety_0.smt2",0,1.65005047955578,1.563,1.751,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p23504_safety_0.smt2",0,9.6752746660922,10.734,11.408,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p23573_safety_0.smt2",0,1.41037436548223,1.594,1.821,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p23612_safety_0.smt2",0,2.21269230769231,2.406,2.751,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p23679_safety_0.smt2",0,1.99033957845433,2.031,2.187,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p23746_safety_0.smt2",0,2.48948829829433,3,3.13,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p23881_safety_0.smt2",0,30.8722692935892,36.141,37.624,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p24107_safety_0.smt2",0,0.787133318739054,0.859,1.066,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p24259_safety_0.smt2",0,4.02650568181818,4.234,4.493,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p24469_safety_0.smt2",0,24.8146808510638,27.875,29.085,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p24595_safety_0.smt2",0,18.6323922072785,22.516,23.454,1,0,0,
"QF_NIA_small\From_T2__ex40.t2__p32196_terminationG_0.smt2",0,419.677011659022,524.797,545.61,0,1,0,
"QF_NIA_small\From_T2__firewire.t2__p32277_terminationG_0.smt2",0,39.0412763466042,47.813,49.936,0,1,0,
"QF_NIA_small\From_T2__firewire.t2__p32294_terminationG_0.smt2",,883.073026593499,1000,1000,0,0,0,
"QF_NIA_small\From_T2__firewire.t2__terminationQ_1_0.smt2",0,17.0665521683126,19,19.871,1,0,0,
"QF_NIA_small\From_T2__firewire.t2__terminationS_18_0.smt2",0,48.3496808510638,54.313,56.591,0,1,0,
"QF_NIA_small\From_T2__firewire.t2__terminationS_27_0.smt2",0,11.4172350178891,12.203,12.747,0,1,0,
"QF_NIA_small\From_T2__firewire.t2__terminationS_9_0.smt2",0,34.4349449685535,36.641,38.147,0,1,0,
"QF_NIA_small\From_T2__florian_sas2.t2__p32378_terminationG_0.smt2",0,5.73620533695161,6.063,6.342,1,0,0,
"QF_NIA_small\From_T2__florian_sas2.t2__p32394_terminationG_0.smt2",,926.073483842408,1000,1000,0,0,0,
"QF_NIA_small\From_T2__florian_sas2.t2__p32410_terminationG_0.smt2",0,273.708584337349,325.781,338.682,1,0,0,
"QF_NIA_small\From_T2__florian_sas2.t2__terminationS_2_0.smt2",0,29.8884057225196,34.703,36.086,0,1,0,
"QF_NIA_small\From_T2__florian_sumit.t2__p32424_terminationG_0.smt2",0,19.6242422541536,20.891,21.825,1,0,0,
"QF_NIA_small\From_T2__florian_sumit.t2__p32442_edge_closing_0.smt2",0,2.6426042739444,2.453,2.613,1,0,0,
"QF_NIA_small\From_T2__florian_sumit.t2__terminationQ_0_0.smt2",0,3.51710035133948,3.828,4.168,0,1,0,
"QF_NIA_small\From_T2__foo.t2__terminationS_12_0.smt2",0,24.7792338709677,26.438,27.51,0,1,0,
"QF_NIA_small\From_T2__foo.t2__terminationS_21_0.smt2",0,683.167303010181,737.703,766.492,1,0,0,
"QF_NIA_small\From_T2__foo.t2__terminationS_30_0.smt2",0,183.42421942758,202.188,210.377,0,1,0,
"QF_NIA_small\From_T2__fourn.c.i.fourn.pl.t2.fixed.t2__p32585_terminationG_0.smt2",0,7.36019044612795,8.359,8.784,1,0,0,
"QF_NIA_small\From_T2__fourn.c.i.fourn.pl.t2.fixed.t2__p32601_terminationG_0.smt2",,851.791530944625,1000,1000,0,0,0,
"QF_NIA_small\From_T2__fourn.c.i.fourn.pl.t2.fixed.t2__p32621_safety_0.smt2",,908.380373425966,1000,1000,0,0,0,
"QF_NIA_small\From_T2__fourn.c.i.fourn.pl.t2.fixed.t2__p32640_edge_closing_0.smt2",,911.944202266783,1000,1000,0,0,0,
"QF_NIA_small\From_T2__fourn.c.i.fourn.pl.t2.nor.t2.rlgfixed.t2__p32660_terminationG_0.smt2",0,741.97066059464,846.953,879.299,1,0,0,
"QF_NIA_small\From_T2__fourn.c.i.fourn.pl.t2.nor.t2.rlgfixed.t2__p32684_safety_0.smt2",0,7.94793932144411,8.734,9.178,0,1,0,
"QF_NIA_small\From_T2__fourn.c.i.fourn.pl.t2.nor.t2.rlgfixed.t2__terminationQ_1_0.smt2",0,6.50570024321037,7.672,8.012,0,1,0,
"QF_NIA_small\From_T2__fourn.t2__p32736_edge_closing_0.smt2",,851.098454027665,1000,1000,0,0,0,
"QF_NIA_small\From_T2__fun1.t2__p806_terminationG_0.smt2",0,671.671861880773,764.781,795.251,1,0,0,
"QF_NIA_small\From_T2__fun1.t2__p831_terminationG_0.smt2",0,46.0329820452771,56.375,58.884,1,0,0,
"QF_NIA_small\From_T2__fun1.t2__terminationQ_0_0.smt2",0,41.3323563582594,46.766,48.516,0,1,0,
"QF_NIA_small\From_T2__fun1.t2__terminationS_3_0.smt2",0,25.8574880538662,28.453,29.634,0,1,0,
"QF_NIA_small\From_T2__fun1.t2_fixed__p703_terminationG_0.smt2",0,22.0569011684519,21.656,22.57,1,0,0,
"QF_NIA_small\From_T2__fun1.t2_fixed__p728_terminationG_0.smt2",,929.777777777778,1000,1000,0,0,0,
"QF_NIA_small\From_T2__fun1.t2_fixed__p754_terminationG_0.smt2",0,449.306038091251,513.094,533.579,1,0,0,
"QF_NIA_small\From_T2__fun1.t2_fixed__term_unfeasibility_0_0.smt2",0,113.485475352113,130.953,136.198,0,1,0,
"QF_NIA_small\From_T2__fun10.t2__p405_terminationG_0.smt2",0,1.13111208625878,1.078,1.201,1,0,0,
"QF_NIA_small\From_T2__fun10b.t2__p340_terminationG_0.smt2",,922.805469783855,1000,1000,0,0,0,
"QF_NIA_small\From_T2__fun11.t2__p467_terminationG_0.smt2",0,34.3981237322515,40.531,42.099,0,1,0,
"QF_NIA_small\From_T2__fun11.t2_fixed__p437_terminationG_0.smt2",0,0.204467264386989,0.234,0.297,0,1,0,
"QF_NIA_small\From_T2__fun1b.t2__p596_terminationG_0.smt2",0,5.73628359120521,6.734,7.531,1,0,0,
"QF_NIA_small\From_T2__fun1b.t2__p616_terminationG_0.smt2",0,119.571525075659,132.203,137.652,1,0,0,
"QF_NIA_small\From_T2__fun1b.t2__p639_terminationG_0.smt2",,941.494149414941,1000,1000,0,0,0,
"QF_NIA_small\From_T2__fun1b.t2__p666_terminationG_0.smt2",0,54.3650741710297,59.563,61.957,1,0,0,
"QF_NIA_small\From_T2__fun1b.t2__p685_terminationG_0.smt2",0,744.974054665022,866.406,899.398,1,0,0,
"QF_NIA_small\From_T2__fun1b.t2__terminationS_15_0.smt2",0,9.16164735461303,10.016,10.475,0,1,0,
"QF_NIA_small\From_T2__fun1b.t2_fixed__p494_terminationG_0.smt2",0,2.12050419240953,2.297,2.707,1,0,0,
"QF_NIA_small\From_T2__fun1b.t2_fixed__p519_terminationG_0.smt2",0,134.436454759863,149.859,157.879,1,0,0,
"QF_NIA_small\From_T2__fun1b.t2_fixed__p544_terminationG_0.smt2",,852.13849287169,1000,1000,0,0,0,
"QF_NIA_small\From_T2__fun1b.t2_fixed__p577_terminationG_0.smt2",0,192.877707877462,210.672,219.77,0,1,0,
"QF_NIA_small\From_T2__fun4.t2__p994_terminationG_0.smt2",0,112.860633192884,115.234,119.801,0,1,0,
"QF_NIA_small\From_T2__fun4-alt.t2__p884_terminationG_0.smt2",0,15.7175796383986,17.453,18.231,0,1,0,
"QF_NIA_small\From_T2__fun5.t2__p1026_terminationG_0.smt2",0,71.3382601351351,75.703,78.734,0,1,0,
"QF_NIA_small\From_T2__fun5.t2_fixed__p1011_edge_closing_0.smt2",0,3.76727686308492,4.156,4.559,0,1,0,
"QF_NIA_small\From_T2__fun6.t2__p1084_terminationG_0.smt2",0,81.8092970914128,84.703,88.12,1,0,0,
"QF_NIA_small\From_T2__fun6.t2__p1105_edge_closing_0.smt2",,972.57089725709,1000,1000,0,0,0,
"QF_NIA_small\From_T2__fun6.t2_fixed__p1064_edge_closing_0.smt2",0,6.64565193730953,7.297,7.608,1,0,0,
"QF_NIA_small\From_T2__fun7.t2__p1142_terminationG_0.smt2",0,639.590437788018,663.438,690.318,1,0,0,
"QF_NIA_small\From_T2__fun7.t2__terminationQ_0_0.smt2",0,1.65316091954023,1.719,2.086,0,1,0,
"QF_NIA_small\From_T2__fun9.t2__p1196_terminationG_0.smt2",0,185.34296127067,203.594,212.142,1,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1232_edge_closing_0.smt2",,954.379562043796,1000,1000,0,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1248_edge_closing_0.smt2",0,18.2398386437909,21.344,22.196,1,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1258_edge_closing_0.smt2",0,144.545210611584,170.594,177.523,1,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1270_edge_closing_0.smt2",0,164.138324231392,193.953,202.154,1,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1280_edge_closing_0.smt2",0,2.16989361702128,2.438,2.962,1,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1292_edge_closing_0.smt2",0,96.2420659295659,112.344,116.832,1,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1302_edge_closing_0.smt2",0,10.2768115069813,10.203,10.908,1,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1314_edge_closing_0.smt2",0,22.6402236951118,26.125,27.119,1,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1324_edge_closing_0.smt2",0,140.349832396194,155.109,161.45,1,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1334_edge_closing_0.smt2",0,8.48631078224101,9.594,10.324,1,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1346_edge_closing_0.smt2",0,10.871013667426,11.406,12.24,1,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1356_edge_closing_0.smt2",0,108.953460420394,116.453,121.32,1,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1366_edge_closing_0.smt2",0,361.742563812269,420.016,436.544,1,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1376_edge_closing_0.smt2",0,3.18393213572854,3.813,4.125,1,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1386_edge_closing_0.smt2",0,292.049987424548,277.531,289.46,1,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1397_edge_closing_0.smt2",,892.872385830132,1000,1000,0,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1407_edge_closing_0.smt2",0,2.86583116319444,3.156,3.451,1,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1420_edge_closing_0.smt2",0,71.8634278565471,82.375,85.648,1,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1430_edge_closing_0.smt2",,953.944368445053,1000,1000,0,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1442_edge_closing_0.smt2",0,411.542464469009,498.297,518.064,1,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1452_edge_closing_0.smt2",0,300.087870762712,338.531,351.674,1,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1462_edge_closing_0.smt2",0,3.76038559863656,4.219,4.548,1,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1472_edge_closing_0.smt2",0,58.1511693218954,68.047,71.787,1,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1483_edge_closing_0.smt2",0,7.47319319792159,7.563,7.9,1,0,0,
"QF_NIA_small\From_T2__hand7.t2__p1503_terminationG_0.smt2",,909.565217391304,1000,1000,0,0,0,
"QF_NIA_small\From_T2__heidy1.t2__p1531_terminationG_0.smt2",,938.116591928251,1000,1000,0,0,0,
"QF_NIA_small\From_T2__heidy6.t2__terminationQ_1_0.smt2",0,42.6653341420379,46.234,48.238,0,1,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.fixed.t2__p1650_edge_closing_0.smt2",,919.156414762742,1000,1000,0,0,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.fixed.t2__terminationS_14_0.smt2",0,5.24182771381579,6.094,6.538,0,1,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.fixed.t2__terminationS_24_0.smt2",0,27.0476154313487,31.922,33.162,0,1,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.fixed.t2__terminationS_33_0.smt2",0,56.9503865979381,66.016,68.751,0,1,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.fixed.t2__terminationS_42_0.smt2",0,65.2417855323485,61.219,63.704,0,1,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.fixed.t2__terminationS_5_0.smt2",0,10.4936229780174,12.094,13.529,0,1,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.fixed.t2_fixed__p1619_terminationG_0.smt2",,872.757613683771,1000,1000,0,0,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.fixed.t2_fixed__terminationS_18_0.smt2",0,42.4867204301075,47.219,49.161,0,1,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.fixed.t2_fixed__terminationS_28_0.smt2",0,36.4585872877666,40.031,41.605,0,1,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.fixed.t2_fixed__terminationS_43_0.smt2",0,40.553475935829,39.875,41.564,0,1,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.fixed.t2_fixed__terminationS_53_0.smt2",0,124.968345556514,138.469,143.952,0,1,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.nor.t2.rlgfixed.t2__p1697_terminationG_0.smt2",0,820.673133886256,827.734,858.866,1,0,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.nor.t2.rlgfixed.t2__p1718_edge_closing_0.smt2",,974.382859804378,1000,1000,0,0,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.nor.t2.rlgfixed.t2__terminationS_18_0.smt2",0,37.6751261034048,42.844,44.59,0,1,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.nor.t2.rlgfixed.t2__terminationS_27_0.smt2",0,30.1173135080645,35.703,37.099,0,1,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.nor.t2.rlgfixed.t2__terminationS_36_0.smt2",0,14.9601912630149,15.797,16.447,0,1,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.nor.t2.rlgfixed.t2__terminationS_46_0.smt2",0,28.4514533710133,33.688,35.131,0,1,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.nor.t2.rlgfixed.t2__terminationS_7_0.smt2",0,5.42019189991518,6.109,6.491,0,1,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.nor.t2.rlgfixed.t2_fixed__p1682_edge_closing_0.smt2",,894.781864841745,1000,1000,0,0,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.nor.t2.rlgfixed.t2_fixed__terminationS_21_0.smt2",0,56.7314255070203,69.531,72.325,0,1,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.nor.t2.rlgfixed.t2_fixed__terminationS_32_0.smt2",0,3.27446959755031,3.578,3.877,0,1,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.nor.t2.rlgfixed.t2_fixed__terminationS_44_0.smt2",0,35.2389149979567,41.219,42.921,0,1,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.nor.t2.rlgfixed.t2_fixed__terminationS_54_0.smt2",0,62.3968055555556,67.109,69.822,0,1,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.nor.t2.rlgfixed.t2_fixed__terminationS_64_0.smt2",0,19.8229022988506,20.609,21.423,0,1,0,
"QF_NIA_small\From_T2__hqr.t2__p1776_terminationG_0.smt2",,814.95909622127,1000,1000,0,0,0,
"QF_NIA_small\From_T2__hqr.t2__terminationS_18_0.smt2",0,53.370961859108,61.203,63.675,0,1,0,
"QF_NIA_small\From_T2__hqr.t2__terminationS_28_0.smt2",0,38.4141912402428,42.344,44.244,0,1,0,
"QF_NIA_small\From_T2__hqr.t2__terminationS_38_0.smt2",0,25.4537142561127,29.359,30.497,0,1,0,
"QF_NIA_small\From_T2__hqr.t2__terminationS_48_0.smt2",0,8.40495955725841,9.438,9.82,0,1,0,
"QF_NIA_small\From_T2__hqr.t2__terminationS_58_0.smt2",0,8.23963515754561,9.5,9.918,0,1,0,
"QF_NIA_small\From_T2__hqr.t2__terminationS_68_0.smt2",0,10.0468682737839,11.156,11.589,0,1,0,
"QF_NIA_small\From_T2__hqr.t2_fixed__p1737_terminationG_0.smt2",,1067.89178152118,1000,1000,0,0,0,
"QF_NIA_small\From_T2__hqr.t2_fixed__term_unfeasibility_1_0.smt2",0,87.3196577446249,95.125,98.919,1,0,0,
"QF_NIA_small\From_T2__hqr.t2_fixed__terminationS_27_0.smt2",0,25.6344779029463,28.281,29.607,0,1,0,
"QF_NIA_small\From_T2__hqr.t2_fixed__terminationS_38_0.smt2",0,14.2310213414634,16.734,17.431,0,1,0,
"QF_NIA_small\From_T2__hqr.t2_fixed__terminationS_48_0.smt2",0,38.2300557024169,48.391,50.375,0,1,0,
"QF_NIA_small\From_T2__hqr.t2_fixed__terminationS_57_0.smt2",0,45.5309411037891,52.844,54.97,0,1,0,
"QF_NIA_small\From_T2__insertsort.t2_fixed__p1846_terminationG_0.smt2",0,21.1831108829569,24.656,25.613,0,1,0,
"QF_NIA_small\From_T2__janne_complex.t2__p2024_terminationG_0.smt2",0,2.65879186602871,2.922,3.168,1,0,0,
"QF_NIA_small\From_T2__janne_complex.t2__p2040_terminationG_0.smt2",0,39.5653775817556,43.953,45.707,1,0,0,
"QF_NIA_small\From_T2__janne_complex.t2__p2099_terminationG_0.smt2",0,46.9657969639468,59.156,61.461,1,0,0,
"QF_NIA_small\From_T2__janne_complex.t2__p2132_terminationG_0.smt2",,879.73086627418,1000,1000,0,0,0,
"QF_NIA_small\From_T2__janne_complex.t2__p2157_terminationG_0.smt2",0,86.6994431723564,99.547,103.595,1,0,0,
"QF_NIA_small\From_T2__janne_complex.t2__p2182_terminationG_0.smt2",0,315.677407328504,354.156,368.362,1,0,0,
"QF_NIA_small\From_T2__janne_complex.t2__p2214_terminationG_0.smt2",0,189.875331227069,222.641,231.617,0,1,0,
"QF_NIA_small\From_T2__janne_complex.t2__p2230_terminationG_0.smt2",,910.35683202785,1000,1000,0,0,0,
"QF_NIA_small\From_T2__janne_complex.t2__p2254_terminationG_0.smt2",0,50.0363298080689,61.063,63.638,1,0,0,
"QF_NIA_small\From_T2__janne_complex.t2__p2276_terminationG_0.smt2",0,534.90461825362,582.719,605.898,0,1,0,
"QF_NIA_small\From_T2__janne_complex.t2_fixed__p1996_terminationG_0.smt2",,891.350660417554,1000,1000,0,0,0,
"QF_NIA_small\From_T2__janne_complex.t2_fixed__terminationS_1_0.smt2",0,95.384416249431,100.172,104.273,0,1,0,
"QF_NIA_small\From_T2__java_DivMinus2.c.t2__p2415_terminationG_0.smt2",0,108.579713642214,120.984,125.783,1,0,0,
"QF_NIA_small\From_T2__java_Recursions.c.t2__p2534_terminationG_0.smt2",0,0.410362554112554,0.453,0.737,1,0,0,
"QF_NIA_small\From_T2__loop3.t2__term_unfeasibility_39_0.smt2",0,0.0405887831125828,0.047,0.126,0,1,0,
"QF_NIA_small\From_T2__matmult.t2__p2669_terminationG_0.smt2",0,0.797256097560976,0.734,0.849,1,0,0,
"QF_NIA_small\From_T2__mc91.t2__p2711_terminationG_0.smt2",0,39.620786818377,44.109,46.086,1,0,0,
"QF_NIA_small\From_T2__mc91.t2__p2764_terminationG_0.smt2",0,85.0730005030182,80.844,84.214,1,0,0,
"QF_NIA_small\From_T2__mc91.t2__p2790_terminationG_0.smt2",,903.671706263499,1000,1000,0,0,0,
