,"cvc5","{0}",,,,,,
,"RV 11615","T_norm 11615","T_cpu 11615","T_wc 11615","# SAT 11615","# UNSAT 11615","# UNKNOWN 11615",
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8181_safety_0.smt2",0,14.0922458506224,16.234,16.95,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8182_safety_0.smt2",0,184.584256001656,213.172,221.685,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8184_safety_0.smt2",0,4.73405172413793,5.578,5.804,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8186_safety_0.smt2",0,3.55751935336976,3.734,4.017,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8187_safety_0.smt2",0,22.976098960589,25.359,26.414,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8188_safety_0.smt2",,558.611481975968,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8189_safety_0.smt2",0,35.7096653633854,37.109,38.643,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8190_safety_0.smt2",0,52.0986396303901,60.641,63.091,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8191_safety_0.smt2",0,14.1371230873087,15.016,15.654,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8192_safety_0.smt2",0,1.36368377138089,1.563,1.664,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8194_safety_0.smt2",0,5.56322894168467,6.156,6.452,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8195_safety_0.smt2",0,9.98934308072487,11.594,12.019,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8196_safety_0.smt2",0,42.1857680126683,50.938,53.006,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8197_safety_0.smt2",0,25.6712756683456,31.672,32.986,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8199_safety_0.smt2",0,2.732470703125,3.344,3.584,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8201_safety_0.smt2",0,2.00960614793468,2,2.084,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8202_safety_0.smt2",0,44.2266802763819,50.484,52.501,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8203_safety_0.smt2",0,3.28595394736843,2.984,3.098,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8204_safety_0.smt2",0,6.92825349724459,7.813,8.165,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8205_safety_0.smt2",0,7.25924445865302,8.141,8.458,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8206_safety_0.smt2",0,34.2005686352753,40.969,42.718,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8207_safety_0.smt2",0,6.14426691729323,7.031,7.325,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8208_safety_0.smt2",0,5.06214977075904,4.75,4.909,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8209_safety_0.smt2",0,1.25350294985251,1.422,1.662,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8210_safety_0.smt2",0,13.2550062578223,15.188,15.856,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8211_safety_0.smt2",0,8.77854969574036,10.344,10.748,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8212_safety_0.smt2",0,14.2465431415929,15.391,15.999,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8213_safety_0.smt2",0,19.3300364393545,17.75,18.403,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8214_safety_0.smt2",,500.678101316314,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8215_safety_0.smt2",0,17.8150851581509,21,21.881,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8216_safety_0.smt2",0,0.892110874200426,1,1.228,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8217_safety_0.smt2",0,23.2126739562624,27.906,29.007,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8218_safety_0.smt2",0,2.22940682036504,2.219,2.274,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8219_safety_0.smt2",0,22.839342948718,27.25,28.215,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8220_safety_0.smt2",,532.76740237691,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8221_safety_0.smt2",0,27.4402960526316,24.922,25.858,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8222_safety_0.smt2",,510.451403009353,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8223_safety_0.smt2",0,1.24331048208757,1.344,1.412,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8224_safety_0.smt2",0,78.4554615705931,89.781,93.423,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8225_safety_0.smt2",0,61.391776736259,68.875,71.595,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8226_safety_0.smt2",,506.946688206785,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8227_safety_0.smt2",0,7.58581788879936,9,9.34,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8228_safety_0.smt2",,518.677685950413,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8231_safety_0.smt2",0,5.20155183447099,5.828,6.12,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8232_safety_0.smt2",0,149.890063476562,183.422,190.826,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8233_safety_0.smt2",0,23.2697658546829,26.484,27.558,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8234_safety_0.smt2",0,3.77482550761422,4.266,4.518,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8235_safety_0.smt2",0,20.671881663113,23.172,24.099,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8236_safety_0.smt2",0,53.9352075904228,50.609,52.636,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8237_safety_0.smt2",0,176.499939961576,175.656,182.646,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8238_safety_0.smt2",0,4.39462327376117,5.172,5.441,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8239_safety_0.smt2",0,104.884570540225,129,134.21,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8240_safety_0.smt2",0,3.44699188823794,3.656,3.888,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8241_safety_0.smt2",0,10.1585213032581,11.625,12.093,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8242_safety_0.smt2",0,49.0244372655273,56.219,58.496,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8244_safety_0.smt2",,580.842202683943,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8245_safety_0.smt2",0,5.41359135913591,5.75,6.036,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8246_safety_0.smt2",0,13.8616701244813,15.969,16.658,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8248_safety_0.smt2",0,161.2902458159,184.266,191.636,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8249_safety_0.smt2",,535.038363171355,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8251_safety_0.smt2",0,5.81513971843003,6.516,6.767,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8252_safety_0.smt2",,533.673469387755,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8255_safety_0.smt2",0,1.00839463692454,1.016,1.113,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8256_safety_0.smt2",0,9.62366127677446,10.953,11.431,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8257_safety_0.smt2",0,6.16876060220526,6.953,7.273,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8258_safety_0.smt2",0,7.54961611274716,8.578,8.977,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8259_safety_0.smt2",0,46.9090211797308,56.641,58.961,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8260_safety_0.smt2",,531.864406779661,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8261_safety_0.smt2",,540.801378716071,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8262_safety_0.smt2",0,2.74280925605536,3.031,3.17,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8263_safety_0.smt2",0,6.08169820717131,7.297,7.595,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8264_safety_0.smt2",,475.815011372252,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8265_safety_0.smt2",0,29.6828369744435,34.422,35.804,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8266_safety_0.smt2",,558.611481975968,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8267_safety_0.smt2",0,12.7901224168913,13.609,14.099,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8268_safety_0.smt2",,541.03448275862,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8270_safety_0.smt2",0,29.3249743852459,34.203,35.534,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8271_safety_0.smt2",0,50.8678498985801,59.938,62.332,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8272_safety_0.smt2",0,33.7102459860025,39.141,40.723,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8274_safety_0.smt2",0,5.25143442622951,6.125,6.363,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8275_safety_0.smt2",0,24.6756068911511,30.125,31.317,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8276_safety_0.smt2",0,62.1867162099396,64,66.566,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8277_safety_0.smt2",,557.123834886818,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8278_safety_0.smt2",0,167.067437845304,144.547,150.435,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8281_safety_0.smt2",,477.262357414448,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8282_safety_0.smt2",0,36.2717770956816,40.953,42.598,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8283_safety_0.smt2",0,3.41039124947413,3.875,4.112,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8284_safety_0.smt2",0,11.5191022964509,13.188,13.741,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8285_safety_0.smt2",,503.894018466479,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8287_safety_0.smt2",,537.098844672657,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8288_safety_0.smt2",0,21.6229864016736,24.703,25.66,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8290_safety_0.smt2",0,1.30597847168348,1.609,1.84,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8293_safety_0.smt2",,510.659072416599,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8294_safety_0.smt2",,580.03696857671,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8295_safety_0.smt2",0,8.05001065189603,9.031,9.408,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8300_safety_0.smt2",0,14.2505301102629,16.063,16.692,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8301_safety_0.smt2",0,20.3176945181256,21.969,22.845,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8303_safety_0.smt2",0,4.685870981755,5.156,5.456,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8304_safety_0.smt2",,535.494880546075,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8305_safety_0.smt2",0,2.04459661354582,2.453,2.703,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8306_safety_0.smt2",,516.330728095434,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8307_safety_0.smt2",0,16.3987331791421,18.641,19.396,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8311_safety_0.smt2",0,7.65143926613243,8.672,9.023,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8312_safety_0.smt2",0,249.213911115917,275.422,286.396,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8315_safety_0.smt2",0,42.9269578313253,45.984,47.894,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8316_safety_0.smt2",0,88.8364940315749,110.281,114.393,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8318_safety_0.smt2",0,1.34687004754358,1.625,1.878,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8319_safety_0.smt2",0,14.3669842537654,15.047,15.674,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8320_safety_0.smt2",0,8.30304474317817,9.891,10.221,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8321_safety_0.smt2",0,10.5169796012981,10.844,11.294,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8322_safety_0.smt2",0,13.0164052496799,14.578,15.192,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8323_safety_0.smt2",0,4.19246740958789,4.766,5.006,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8324_safety_0.smt2",0,14.1778765250315,16.109,16.794,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8326_safety_0.smt2",0,5.07727971311475,5.922,6.169,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8328_safety_0.smt2",0,14.0328652285348,15.703,16.347,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8330_safety_0.smt2",0,1.94826158940397,2.25,2.335,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8331_safety_0.smt2",,475.995449374289,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8332_safety_0.smt2",,563.881401617251,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8333_safety_0.smt2",0,20.4148893360161,24.25,25.166,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8334_safety_0.smt2",,486.88906128782,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8335_safety_0.smt2",0,14.6477603964244,18.016,18.788,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8336_safety_0.smt2",0,99.0021817248459,115.234,119.758,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8337_safety_0.smt2",,527.173456530869,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8339_safety_0.smt2",0,6.48475320360702,6.531,6.784,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8340_safety_0.smt2",0,245.441315406977,282.516,293.786,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8343_safety_0.smt2",0,4.56529329608938,5.078,5.292,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8344_safety_0.smt2",0,9.13577688299384,9.219,9.644,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8345_safety_0.smt2",0,44.0072957198444,43.25,45.017,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8346_safety_0.smt2",0,23.6746857816182,28.813,29.898,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8347_safety_0.smt2",0,178.770509045015,203.125,211.407,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8348_safety_0.smt2",0,350.719945219123,420.797,437.964,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8350_safety_0.smt2",0,152.582171623296,176.578,183.442,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8351_safety_0.smt2",0,39.7469731675393,43.547,45.322,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8353_safety_0.smt2",,563.375224416517,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8354_safety_0.smt2",0,115.21256971257,128.375,133.641,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8355_safety_0.smt2",0,1.21360527601368,1.188,1.259,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8357_safety_0.smt2",0,12.2254358161648,14.75,15.396,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8358_safety_0.smt2",0,38.4607338099243,43.719,45.521,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8360_safety_0.smt2",0,35.3996253258037,38.953,40.524,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8361_safety_0.smt2",0,118.546305877483,136.906,142.2,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8362_safety_0.smt2",0,13.7400703463204,15.172,15.702,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8363_safety_0.smt2",0,290.763871571072,334.406,347.878,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8364_safety_0.smt2",,534.127659574468,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8365_safety_0.smt2",,536.869118905047,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8366_safety_0.smt2",0,18.3231444491169,20.828,21.712,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8368_safety_0.smt2",0,12.26109437751,14.594,15.206,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8369_safety_0.smt2",0,17.5915206508135,20.156,20.951,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8370_safety_0.smt2",0,1.73312268803946,2.016,2.132,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8371_safety_0.smt2",,534.810396250532,600,600,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8372_safety_0.smt2",0,30.2058344564241,32.141,33.414,1,0,0,
