,"z3","{0}",,,,,,
,"RV 11744","T_norm 11744","T_cpu 11744","T_wc 11744","# SAT 11744","# UNSAT 11744","# UNKNOWN 11744",
"QF_NIA_small\aproveSMT3807494294977005803.smt2",0,0.0570711479703186,0.063,0.19,1,0,0,
"QF_NIA_small\aproveSMT3839584170547805483.smt2",0,165.686576614605,187.625,195.448,0,1,0,
"QF_NIA_small\aproveSMT3935457195847984314.smt2",0,4.93079784504873,4.594,4.831,0,1,0,
"QF_NIA_small\aproveSMT3970517148307051183.smt2",0,0.0540512608515916,0.063,0.188,1,0,0,
"QF_NIA_small\aproveSMT3981927164583947462.smt2",0,7.27007882403067,8.156,8.578,0,1,0,
"QF_NIA_small\aproveSMT4004559194265078508.smt2",0,0.0273078529657477,0.031,0.176,1,0,0,
"QF_NIA_small\aproveSMT4005477226838207398.smt2",0,0.125292802385009,0.141,0.367,1,0,0,
"QF_NIA_small\aproveSMT4015411381612320072.smt2",0,1.69532254607801,1.891,2.046,1,0,0,
"QF_NIA_small\aproveSMT405002793410787217.smt2",0,0.0425433839479393,0.047,0.169,1,0,0,
"QF_NIA_small\aproveSMT4068876412031045354.smt2",0,0.116119005328597,0.125,0.251,1,0,0,
"QF_NIA_small\aproveSMT4159349101604568985.smt2",0,0.481507786195286,0.547,0.791,0,1,0,
"QF_NIA_small\aproveSMT4163246385735196737.smt2",0,0.112666953899181,0.125,0.269,1,0,0,
"QF_NIA_small\aproveSMT4177797293206130085.smt2",0,0.154717082616179,0.172,0.416,0,1,0,
"QF_NIA_small\aproveSMT4293993713008672806.smt2",0,11.8019222732971,13.5,14.116,1,0,0,
"QF_NIA_small\aproveSMT4380061691498964684.smt2",0,3.5098756001746,3.844,4.07,1,0,0,
"QF_NIA_small\aproveSMT4408268044216253595.smt2",0,0.583184656556646,0.625,0.762,1,0,0,
"QF_NIA_small\aproveSMT4439607947222714793.smt2",0,0.0608422522103304,0.063,0.198,1,0,0,
"QF_NIA_small\aproveSMT4504963179470263546.smt2",0,0.422741969128077,0.484,0.666,0,1,0,
"QF_NIA_small\aproveSMT4525776783561378911.smt2",0,0.0540512608515916,0.063,0.171,1,0,0,
"QF_NIA_small\aproveSMT4553505495713257009.smt2",0,0.0540512608515916,0.063,0.212,1,0,0,
"QF_NIA_small\aproveSMT4589478066325636629.smt2",0,0.387539899680802,0.406,0.568,1,0,0,
"QF_NIA_small\aproveSMT4606013414596055049.smt2",0,0.126098371195885,0.141,0.232,1,0,0,
"QF_NIA_small\aproveSMT4610599926347927445.smt2",0,0.0573213502849627,0.063,0.199,1,0,0,
"QF_NIA_small\aproveSMT4626738710431749334.smt2",0,0.135128152128979,0.156,0.286,0,1,0,
"QF_NIA_small\aproveSMT4726660327701427.smt2",0,0.0417642674616695,0.047,0.157,1,0,0,
"QF_NIA_small\aproveSMT4764278413219307912.smt2",0,0.0414991536182819,0.047,0.279,1,0,0,
"QF_NIA_small\aproveSMT4776473963623431246.smt2",0,18.7878028404344,21.5,22.443,0,1,0,
"QF_NIA_small\aproveSMT4786517774271864296.smt2",0,6.21664110429448,6.781,7.106,0,1,0,
"QF_NIA_small\aproveSMT4790304217385820014.smt2",0,0.566080150976909,0.609,0.748,1,0,0,
"QF_NIA_small\aproveSMT4812740542900327077.smt2",0,0.0563334769495907,0.063,0.193,1,0,0,
"QF_NIA_small\aproveSMT4817399800518468578.smt2",0,0.385206228956229,0.438,0.701,1,0,0,
"QF_NIA_small\aproveSMT4830702979511545177.smt2",0,0.126586703958692,0.141,0.363,1,0,0,
"QF_NIA_small\aproveSMT4843513687534854491.smt2",0,0.657448145820239,1,1.203,1,0,0,
"QF_NIA_small\aproveSMT4894552965501289252.smt2",0,0.0966269003378378,0.109,0.215,1,0,0,
"QF_NIA_small\aproveSMT4940364873027923219.smt2",0,0.0446347291761493,0.047,0.188,1,0,0,
"QF_NIA_small\aproveSMT5038173880269306850.smt2",0,0.136596322607606,0.156,0.28,1,0,0,
"QF_NIA_small\aproveSMT5046440760903487310.smt2",0,0.050314263724987,0.047,0.149,1,0,0,
"QF_NIA_small\aproveSMT5056627952338669338.smt2",0,0.560110940246046,0.609,0.785,1,0,0,
"QF_NIA_small\aproveSMT5205173846890464046.smt2",0,0.0429345446584939,0.047,0.272,1,0,0,
"QF_NIA_small\aproveSMT5210438168892578988.smt2",0,0.204126769358868,0.234,0.382,1,0,0,
"QF_NIA_small\aproveSMT5219933089216354552.smt2",0,0.231826241134752,0.266,0.442,1,0,0,
"QF_NIA_small\aproveSMT522772885303483707.smt2",0,0.318429690808979,0.359,0.555,0,1,0,
"QF_NIA_small\aproveSMT5236930360453082734.smt2",0,0.0410646984924623,0.047,0.133,1,0,0,
"QF_NIA_small\aproveSMT525791599825112152.smt2",0,0.304327126534067,0.344,0.553,0,1,0,
"QF_NIA_small\aproveSMT5335778151184305698.smt2",0,1.53769795062878,1.578,1.757,1,0,0,
"QF_NIA_small\aproveSMT5348320449423401087.smt2",0,0.0423413212435233,0.047,0.145,1,0,0,
"QF_NIA_small\aproveSMT5476436532372645500.smt2",0,0.216760610079576,0.234,0.44,1,0,0,
"QF_NIA_small\aproveSMT5493191018463992513.smt2",0,0.268664383561644,0.281,0.391,0,1,0,
"QF_NIA_small\aproveSMT5521985939949569030.smt2",0,3.83740961293067,4.313,4.532,1,0,0,
"QF_NIA_small\aproveSMT5541044923638316164.smt2",0,0.0545473508552357,0.063,0.246,1,0,0,
"QF_NIA_small\aproveSMT5555859573725551605.smt2",0,0.735822510822511,0.813,1.251,1,0,0,
"QF_NIA_small\aproveSMT5598217329789101375.smt2",0,0.636493942016443,0.703,0.903,1,0,0,
"QF_NIA_small\aproveSMT5606410117877393489.smt2",0,0.194990509761388,0.172,0.263,1,0,0,
"QF_NIA_small\aproveSMT5625725354797588883.smt2",0,0.363972162740899,0.406,0.586,1,0,0,
"QF_NIA_small\aproveSMT5697460246608014240.smt2",0,0.0932153041825095,0.094,0.202,1,0,0,
"QF_NIA_small\aproveSMT5775190440758349853.smt2",0,0.0274800336275746,0.031,0.203,1,0,0,
"QF_NIA_small\aproveSMT578728211229400351.smt2",0,488.702999104745,521.875,542.896,0,1,0,
"QF_NIA_small\aproveSMT5829491630698138486.smt2",0,0.0707521645021645,0.078,0.288,1,0,0,
"QF_NIA_small\aproveSMT5858552346124402853.smt2",0,3.84558823529412,4.406,4.602,0,1,0,
"QF_NIA_small\aproveSMT5913022081957613825.smt2",0,20.4456829056111,22.469,23.411,0,1,0,
"QF_NIA_small\aproveSMT5989587704234446991.smt2",0,1.96125,2.156,2.364,1,0,0,
"QF_NIA_small\aproveSMT5992389869070970435.smt2",0,10.8862587873462,11.844,12.343,0,1,0,
"QF_NIA_small\aproveSMT6007639960281434719.smt2",0,0.910589922163048,1.063,1.343,1,0,0,
"QF_NIA_small\aproveSMT6023062156836720896.smt2",0,16.4171001631987,19.234,20.055,1,0,0,
"QF_NIA_small\aproveSMT6030602863271290399.smt2",0,715.471024696707,789.344,821.159,0,1,0,
"QF_NIA_small\aproveSMT6033388866962201290.smt2",0,4.83842512908778,5.375,5.648,1,0,0,
"QF_NIA_small\aproveSMT6054561478528727566.smt2",0,0.111991434689507,0.125,0.273,0,1,0,
"QF_NIA_small\aproveSMT6071606564644554507.smt2",0,1.53527967549103,1.719,1.871,1,0,0,
"QF_NIA_small\aproveSMT6116422603960968616.smt2",0,5.94573144573145,6.625,6.913,1,0,0,
"QF_NIA_small\aproveSMT6155317075733447430.smt2",0,0.0849025974025974,0.094,0.277,1,0,0,
"QF_NIA_small\aproveSMT6201299735749963496.smt2",0,0.577080706179067,0.656,0.858,1,0,0,
"QF_NIA_small\aproveSMT6242888656932764676.smt2",0,0.0291073018699911,0.031,0.158,1,0,0,
"QF_NIA_small\aproveSMT6285895805497343865.smt2",0,0.953969957081545,1.063,1.223,0,1,0,
"QF_NIA_small\aproveSMT629665582926508878.smt2",0,0.765579255541614,0.875,1.033,1,0,0,
"QF_NIA_small\aproveSMT6301725928280158574.smt2",0,0.961397058823529,0.984,1.113,1,0,0,
"QF_NIA_small\aproveSMT6405258831427788557.smt2",0,0.321975374732334,0.359,0.537,1,0,0,
"QF_NIA_small\aproveSMT6456513912671766647.smt2",0,3.68921161825726,4.25,4.512,0,1,0,
"QF_NIA_small\aproveSMT6461796824751951221.smt2",0,4.55052961521833,5.031,5.201,0,1,0,
"QF_NIA_small\aproveSMT6500048596873196244.smt2",0,0.729193479193479,0.813,1.023,1,0,0,
"QF_NIA_small\aproveSMT6549179037310304786.smt2",0,0.100268404907975,0.109,0.226,1,0,0,
"QF_NIA_small\aproveSMT655469581631834278.smt2",0,0.0426358695652174,0.047,0.174,1,0,0,
"QF_NIA_small\aproveSMT6658278851923446624.smt2",0,0.180179145613229,0.188,0.26,1,0,0,
"QF_NIA_small\aproveSMT6674842082078899004.smt2",0,36.7851546497337,42.922,44.732,1,0,0,
"QF_NIA_small\aproveSMT6744625072979146355.smt2",0,1.34750849978751,1.516,1.735,1,0,0,
"QF_NIA_small\aproveSMT6753330551938377858.smt2",0,0.0289397963700753,0.031,0.139,1,0,0,
"QF_NIA_small\aproveSMT6771738228131904044.smt2",0,13.7943621523579,16.359,17.063,0,1,0,
"QF_NIA_small\aproveSMT6871796204961549893.smt2",0,0.0416932397959184,0.047,0.172,1,0,0,
"QF_NIA_small\aproveSMT691472806777450769.smt2",0,0.0278428449744463,0.031,0.174,1,0,0,
"QF_NIA_small\aproveSMT7048666801337573956.smt2",0,4.81392957463884,5.734,6.008,1,0,0,
"QF_NIA_small\aproveSMT7070426067875134896.smt2",0,21.1756961892797,24.172,25.203,0,1,0,
"QF_NIA_small\aproveSMT7081278616493440418.smt2",0,0.0703259466437177,0.078,0.165,1,0,0,
"QF_NIA_small\aproveSMT7141115503836990123.smt2",0,0.0712456408020924,0.078,0.181,1,0,0,
"QF_NIA_small\aproveSMT7144269790757830415.smt2",0,3.18972527472527,3.469,3.662,1,0,0,
"QF_NIA_small\aproveSMT7145338241152838632.smt2",0,4.61627551020408,5.406,5.716,1,0,0,
"QF_NIA_small\aproveSMT7201733644041072759.smt2",,913.93621668851,1000,1000,0,0,0,
"QF_NIA_small\aproveSMT7278800282732675654.smt2",0,6.34013130686518,7.328,7.775,1,0,0,
"QF_NIA_small\aproveSMT7315824316795347455.smt2",0,0.712419871794872,0.797,1.003,1,0,0,
"QF_NIA_small\aproveSMT7334875128895402176.smt2",0,0.0686135600335852,0.078,0.17,1,0,0,
"QF_NIA_small\aproveSMT7377887083439038055.smt2",0,0.028045903045903,0.031,0.088,1,0,0,
"QF_NIA_small\aproveSMT7425096829426664326.smt2",0,3.25811126932465,3.828,3.994,1,0,0,
"QF_NIA_small\aproveSMT743198230882528455.smt2",0,0.0405384456386937,0.047,0.193,1,0,0,
"QF_NIA_small\aproveSMT7440630011441673394.smt2",,914.735461303017,1000,1000,0,0,0,
"QF_NIA_small\aproveSMT7608975121595496463.smt2",0,0.0427101480836237,0.047,1.321,1,0,0,
"QF_NIA_small\aproveSMT7610852511450248253.smt2",0,0.444929673321234,0.469,0.841,1,0,0,
"QF_NIA_small\aproveSMT778144120697107907.smt2",0,0.0727466617210683,0.094,0.23,1,0,0,
"QF_NIA_small\aproveSMT7823144654332746343.smt2",0,0.349225427350427,0.391,0.53,0,1,0,
"QF_NIA_small\aproveSMT7861215804091976133.smt2",0,1.00965250965251,1.125,1.398,0,1,0,
"QF_NIA_small\aproveSMT7917963829768768087.smt2",0,11.1067493822076,12.891,13.444,0,1,0,
"QF_NIA_small\aproveSMT8012602079643276968.smt2",0,0.095777521975722,0.109,0.234,1,0,0,
"QF_NIA_small\aproveSMT8038578912200818680.smt2",0,0.0571210135430319,0.063,0.165,1,0,0,
"QF_NIA_small\aproveSMT8056030040600901039.smt2",0,1.46833018471872,1.672,1.851,1,0,0,
"QF_NIA_small\aproveSMT8120783453179243473.smt2",0,0.24910033869602,0.281,0.481,0,1,0,
"QF_NIA_small\aproveSMT8137047330849691949.smt2",0,2.17389661426844,2.578,2.853,0,1,0,
"QF_NIA_small\aproveSMT8204649684904954337.smt2",0,0.0419070512820513,0.047,0.156,1,0,0,
"QF_NIA_small\aproveSMT8205772230016192248.smt2",0,7.58553710537106,8.844,9.268,0,1,0,
"QF_NIA_small\aproveSMT8213728202959413718.smt2",0,1.99331023454158,2.234,2.385,1,0,0,
"QF_NIA_small\aproveSMT8264792885821091201.smt2",0,3.03751569694433,3.469,3.663,1,0,0,
"QF_NIA_small\aproveSMT8282187318664889653.smt2",0,0.13722712006717,0.156,0.275,1,0,0,
"QF_NIA_small\aproveSMT82980353335522103.smt2",0,3.96571442966546,4.703,4.944,1,0,0,
"QF_NIA_small\aproveSMT8328864454385468275.smt2",0,2.21936322605966,2.703,2.891,1,0,0,
"QF_NIA_small\aproveSMT8349063162874178644.smt2",0,0.817880619168787,0.922,1.037,1,0,0,
"QF_NIA_small\aproveSMT8366476055690990863.smt2",0,0.269587628865979,0.313,0.505,0,1,0,
"QF_NIA_small\aproveSMT8377786446909921993.smt2",0,2.24901175213675,2.516,2.73,0,1,0,
"QF_NIA_small\aproveSMT8384181922198476260.smt2",,805.234795996921,1000,1000,0,0,0,
"QF_NIA_small\aproveSMT8423039779088334472.smt2",0,1.56595274061286,1.734,1.919,0,1,0,
"QF_NIA_small\aproveSMT8524404391338204488.smt2",0,0.107216072160722,0.125,0.251,1,0,0,
"QF_NIA_small\aproveSMT8573084889555001775.smt2",0,8.37268325697626,9.609,10.042,0,1,0,
"QF_NIA_small\aproveSMT8666199152065483741.smt2",0,0.127907608695652,0.141,0.268,0,1,0,
"QF_NIA_small\aproveSMT8677323562739420602.smt2",0,0.0266076516076516,0.031,0.173,1,0,0,
"QF_NIA_small\aproveSMT8739079467798956217.smt2",0,0.472753099173554,0.547,0.716,0,1,0,
"QF_NIA_small\aproveSMT8739447481320129819.smt2",0,0.129352987732489,0.156,0.639,1,0,0,
"QF_NIA_small\aproveSMT8797788573757816721.smt2",0,0.0715262582056893,0.078,0.282,1,0,0,
"QF_NIA_small\aproveSMT8801446599485295192.smt2",0,1.25174064403829,1.375,1.543,1,0,0,
"QF_NIA_small\aproveSMT880649614033826505.smt2",0,1.19224924012158,1.313,1.457,1,0,0,
"QF_NIA_small\aproveSMT8813034472200507181.smt2",0,0.114442013129103,0.125,0.447,1,0,0,
"QF_NIA_small\aproveSMT8866413736567330792.smt2",0,0.0575991189427313,0.063,0.227,1,0,0,
"QF_NIA_small\aproveSMT8878736820157791946.smt2",0,0.126843228560341,0.156,0.261,1,0,0,
"QF_NIA_small\aproveSMT901847787721299507.smt2",0,0.043028740675735,0.047,0.167,1,0,0,
"QF_NIA_small\aproveSMT902782301342505505.smt2",0,0.414852297592998,0.453,0.608,1,0,0,
"QF_NIA_small\aproveSMT9030607454323718032.smt2",0,5.27031938325991,5.719,6.002,1,0,0,
"QF_NIA_small\aproveSMT9054136929086877877.smt2",0,5.74203176910299,6.609,6.877,1,0,0,
"QF_NIA_small\aproveSMT9073350781778038452.smt2",0,7.30054300131637,7.953,8.31,0,1,0,
"QF_NIA_small\aproveSMT9118077011737449494.smt2",0,3.03271334792123,3.313,3.682,1,0,0,
"QF_NIA_small\aproveSMT9169917326916030775.smt2",0,0.20027352297593,0.219,0.416,0,1,0,
"QF_NIA_small\aproveSMT9190658207098859112.smt2",0,7.53142398286938,8.406,8.835,1,0,0,
"QF_NIA_small\aproveSMT9210831631031619938.smt2",0,16.7514496717724,18.297,19.148,1,0,0,
"QF_NIA_small\aproveSMT944940066259205664.smt2",0,0.0572210065645514,0.063,0.433,1,0,0,
"QF_NIA_small\aproveSMT955385929993658388.smt2",0,0.157357768052516,0.172,0.55,0,1,0,
"QF_NIA_small\aproveSMT993796237976442048.smt2",0,5.24151982378854,5.688,5.987,0,1,0,
"QF_NIA_small\b.04_true-termination.c_Iteration1_Loop+nonterminationTemplate_0.smt2",0,1.05295868347339,1.078,1.234,0,1,0,
"QF_NIA_small\b.07-alloca_true-termination.c.i_Iteration2_Lasso+nonterminationTemplate.smt2",0,0.979185022026431,1.063,1.27,0,1,0,
"QF_NIA_small\ChenFlurMukhopadhyay-SAS2012-Ex2.06_false-termination.c_Iteration1_Loop+nonterminationTemplate_0.smt2",0,719.727102947196,840.484,874.02,0,1,0,
"QF_NIA_small\ChenFlurMukhopadhyay-SAS2012-Ex3.10_true-termination.c_Iteration1_Loop+nonterminationTemplate_0.smt2",0,1.13418615984405,1.391,1.642,0,1,0,
"QF_NIA_small\flag-alloca_true-termination.c.i_Iteration1_Lasso+nonterminationTemplate.smt2",0,1.2124265515975,1.578,1.74,0,1,0,
"QF_NIA_small\From_AProVE_2014__Alternate.jar-obl-10__p27480_terminationG_0.smt2",,955.251141552511,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__Alternate.jar-obl-10__terminationS_8_0.smt2",0,9.02382193494579,10.344,11.809,0,1,0,
"QF_NIA_small\From_AProVE_2014__AlternatingGrowReduce2.jar-obl-9__terminationS_1_0.smt2",0,1.19193420531114,1.438,1.627,0,1,0,
"QF_NIA_small\From_AProVE_2014__AlternatingGrowReduceRec2.jar-obl-9__term_unfeasibility_1_0.smt2",0,0.205766636690647,0.219,0.285,0,1,0,
"QF_NIA_small\From_AProVE_2014__alternDivWidening_rec.jar-obl-8__p27568_terminationG_0.smt2",0,2.16789158043274,2.203,2.395,1,0,0,
"QF_NIA_small\From_AProVE_2014__alternKonv_rec.jar-obl-8__p27639_edge_closing_0.smt2",0,8.53790261701056,8.109,8.542,0,1,0,
"QF_NIA_small\From_AProVE_2014__AProVE12-cyclic-Visit.jar-obl-9__p27675_terminationG_0.smt2",0,0.454353653693407,0.547,1.768,1,0,0,
"QF_NIA_small\From_AProVE_2014__BMOG_CAV_12_MarkingGraphVisitor.jar-obl-11__p27764_terminationG_0.smt2",0,144.123947051745,171.75,178.652,0,1,0,
"QF_NIA_small\From_AProVE_2014__Choose.jar-obl-8__p27802_terminationG_0.smt2",0,0.224913990825688,0.281,0.498,0,1,0,
"QF_NIA_small\From_AProVE_2014__ChooseLife.jar-obl-8__p27825_terminationG_0.smt2",,974.382859804378,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__complxStruc_rec.jar-obl-8__terminationS_0_0.smt2",0,116.543205205811,138.047,143.543,0,1,0,
"QF_NIA_small\From_AProVE_2014__Convert.jar-obl-9__p27975_edge_closing_0.smt2",0,2.6628221113882,3.063,3.277,0,1,0,
"QF_NIA_small\From_AProVE_2014__ConvertRec.jar-obl-9__p28041_edge_closing_0.smt2",0,1.6393643698212,1.797,2.94,0,1,0,
"QF_NIA_small\From_AProVE_2014__Count.jar-obl-10__p28177_edge_closing_0.smt2",0,1.33390869744435,1.547,2.74,0,1,0,
"QF_NIA_small\From_AProVE_2014__Count.jar-obl-10-2__p28122_terminationG_0.smt2",,887.192536047498,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__Count.jar-obl-10-2__terminationS_9_0.smt2",0,8.41212185769067,9.438,9.888,0,1,0,
"QF_NIA_small\From_AProVE_2014__CountMetaList.jar-obl-9__p28209_edge_closing_0.smt2",0,70.2504237288136,79.25,82.614,1,0,0,
"QF_NIA_small\From_AProVE_2014__cousot_rec.jar-obl-8__p28249_terminationG_0.smt2",,897.084048027444,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__cousot_rec.jar-obl-8__p28267_terminationG_0.smt2",,897.854077253219,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__cousot_rec.jar-obl-8__p28283_terminationG_0.smt2",,837.134853941577,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__cousot_rec.jar-obl-8__p28299_terminationG_0.smt2",,904.062229904927,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__cousot_rec.jar-obl-8__p28317_terminationG_0.smt2",,900.947459086994,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__cousot_rec.jar-obl-8__p28333_terminationG_0.smt2",,982.159624413145,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__cousot_rec.jar-obl-8__p28349_terminationG_0.smt2",,903.281519861831,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__cousot_rec.jar-obl-8__p28367_terminationG_0.smt2",0,5.43615010799136,6.016,6.336,0,1,0,
"QF_NIA_small\From_AProVE_2014__cousot_rec.jar-obl-8__p28383_terminationG_0.smt2",,903.281519861831,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__CyclicalListDuplicate.jar-obl-9__p28410_terminationG_0.smt2",0,0.870745243128964,0.984,1.114,1,0,0,
"QF_NIA_small\From_AProVE_2014__Distances.jar-obl-19__p28453_terminationG_0.smt2",0,67.8960341805434,74.063,78.059,1,0,0,
"QF_NIA_small\From_AProVE_2014__Distances.jar-obl-19__terminationS_12_0.smt2",0,7.66300366300366,9,9.412,0,1,0,
"QF_NIA_small\From_AProVE_2014__Distances.jar-obl-19__terminationS_4_0.smt2",0,8.79265255292653,10.125,10.605,0,1,0,
"QF_NIA_small\From_AProVE_2014__DivMinus.jar-obl-11__p28485_terminationG_0.smt2",0,33.3965865589111,37.531,40.055,1,0,0,
"QF_NIA_small\From_AProVE_2014__DivMinus.jar-obl-11__p28519_terminationG_0.smt2",0,3.59019795657727,4.031,4.233,1,0,0,
"QF_NIA_small\From_AProVE_2014__DivMinus.jar-obl-11__p28547_terminationG_0.smt2",,963.16758747698,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__DivMinus.jar-obl-11__p28566_edge_closing_0.smt2",0,321.061178482587,370.172,384.925,1,0,0,
"QF_NIA_small\From_AProVE_2014__DivTernary.jar-obl-10__p28667_terminationG_0.smt2",0,2.06137387387387,2.406,2.59,1,0,0,
"QF_NIA_small\From_AProVE_2014__DivTernary.jar-obl-10__terminationS_14_0.smt2",0,8.89642148213498,9.641,10.173,0,1,0,
"QF_NIA_small\From_AProVE_2014__DivTernary.jar-obl-10__terminationS_23_0.smt2",0,21.2725906905594,23.266,25.295,0,1,0,
"QF_NIA_small\From_AProVE_2014__DivTernary2.jar-obl-9__p28622_terminationG_0.smt2",0,193.868768640818,217.5,226.29,0,1,0,
"QF_NIA_small\From_AProVE_2014__DivTernary2.jar-obl-9__p28634_edge_closing_0.smt2",0,2.55478981833545,2.891,2.964,1,0,0,
"QF_NIA_small\From_AProVE_2014__DivTernary2.jar-obl-9__p28644_edge_closing_0.smt2",,913.93621668851,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__Domino.jar-obl-27__p28689_terminationG_0.smt2",0,203.744613124388,198.875,206.689,1,0,0,
"QF_NIA_small\From_AProVE_2014__Domino.jar-obl-27__terminationS_10_0.smt2",0,43.5972488292891,48.953,51.827,0,1,0,
"QF_NIA_small\From_AProVE_2014__Domino.jar-obl-27__terminationS_4_0.smt2",0,16.4014564535112,19.984,21.801,0,1,0,
"QF_NIA_small\From_AProVE_2014__Et1-rec.jar-obl-8__p28758_terminationG_0.smt2",,839.149618933012,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__Et3.jar-obl-9__p28807_terminationG_0.smt2",0,13.816786159601,15.891,16.564,1,0,0,
"QF_NIA_small\From_AProVE_2014__Et3-rec.jar-obl-8__p28848_terminationG_0.smt2",0,1.01110251878038,1.094,1.253,0,1,0,
"QF_NIA_small\From_AProVE_2014__Et4.jar-obl-8__p28888_terminationG_0.smt2",0,5.18669673751854,5.016,5.158,1,0,0,
"QF_NIA_small\From_AProVE_2014__Et4.jar-obl-8__p28936_terminationG_0.smt2",0,71.4121256239601,82.063,85.385,1,0,0,
"QF_NIA_small\From_AProVE_2014__Et4-rec.jar-obl-8__p28955_terminationG_0.smt2",0,2.76596480822459,3.344,3.521,1,0,0,
"QF_NIA_small\From_AProVE_2014__even_rec.jar-obl-8__p29058_terminationG_0.smt2",0,0.126892468944099,0.156,0.262,0,1,0,
"QF_NIA_small\From_AProVE_2014__EvenOdd.jar-obl-8__p29030_terminationG_0.smt2",0,0.133581937065795,0.156,1.322,0,1,0,
"QF_NIA_small\From_AProVE_2014__ex01_rec.jar-obl-8__p29091_terminationG_0.smt2",,896.699528504072,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__ex04_rec.jar-obl-8__p29168_terminationG_0.smt2",,904.844290657439,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__ex04_rec.jar-obl-8__p29187_terminationG_0.smt2",,886.440677966102,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__ex08_rec.jar-obl-8__p29227_terminationG_0.smt2",0,44.6497340425532,50.156,52.181,1,0,0,
"QF_NIA_small\From_AProVE_2014__ex08_rec.jar-obl-8__terminationS_4_0.smt2",0,41.0928571428571,44,45.766,0,1,0,
"QF_NIA_small\From_AProVE_2014__Exc2.jar-obl-8__p29261_edge_closing_0.smt2",0,1.26134031198686,1.469,1.646,1,0,0,
"QF_NIA_small\From_AProVE_2014__FibSLR.jar-obl-8__p29342_terminationG_0.smt2",0,2.02176733084267,2.328,2.518,1,0,0,
"QF_NIA_small\From_AProVE_2014__Flatten.jar-obl-10__p29372_safety_0.smt2",0,3.76376720901126,4.313,5.624,1,0,0,
"QF_NIA_small\From_AProVE_2014__Flatten.jar-obl-10__p29393_safety_0.smt2",0,1.74906798245614,1.906,2.18,0,1,0,
"QF_NIA_small\From_AProVE_2014__FlattenRTA.jar-obl-10__p29425_safety_0.smt2",0,1.85934107685627,2.047,2.215,1,0,0,
"QF_NIA_small\From_AProVE_2014__FlattenRTA.jar-obl-10__p29448_safety_0.smt2",0,40.0638013505909,34.031,35.394,1,0,0,
"QF_NIA_small\From_AProVE_2014__FlattenRTA.jar-obl-10__p29475_terminationG_0.smt2",,917.543859649123,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__FlattenTree.jar-obl-9__p29513_terminationG_0.smt2",0,58.7585886722377,60.5,62.947,1,0,0,
"QF_NIA_small\From_AProVE_2014__FlattenTreeListRec.jar-obl-10__p29555_safety_0.smt2",0,2.46447516930023,2.609,2.845,1,0,0,
"QF_NIA_small\From_AProVE_2014__FlattenTreeListRec.jar-obl-10__p29573_safety_0.smt2",0,5.16583183250788,5.484,5.785,1,0,0,
"QF_NIA_small\From_AProVE_2014__FlattenTreeListRec.jar-obl-10__p29595_terminationG_0.smt2",0,778.19861738149,823.953,856.913,0,1,0,
"QF_NIA_small\From_AProVE_2014__FlattenTreeRec.jar-obl-9__p29631_edge_closing_0.smt2",,858.784893267652,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__flip_rec.jar-obl-8__p29677_terminationG_0.smt2",,1056.56565656566,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__Graph.jar-obl-17__p29751_terminationG_0.smt2",,1056.0323069157,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__Graph.jar-obl-17__p29767_edge_closing_0.smt2",0,2.77332166392092,3.219,3.439,1,0,0,
"QF_NIA_small\From_AProVE_2014__Graph.jar-obl-17__p29778_edge_closing_0.smt2",,1044.43334997504,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__Graph.jar-obl-17__terminationQ_2_0.smt2",0,173.046332175307,154.766,161.196,0,1,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreate.jar-obl-10__p4408_safety_0.smt2",0,0.0732575078440162,0.078,0.182,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreate.jar-obl-10__p4423_safety_0.smt2",0,0.595638888888889,0.641,0.794,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreate.jar-obl-10__p4452_safety_0.smt2",0,5.16036614360437,5.188,5.427,1,0,0,
