,"mathsat","{0}",,,,,,
,"RV 11618","T_norm 11618","T_cpu 11618","T_wc 11618","# SAT 11618","# UNSAT 11618","# UNKNOWN 11618",
"QF_LIA/rings/ring_2exp12_9vars_0ite_unsat.smt2",0,0.0274339068401175,0.031,0.667,0,1,0,
"QF_LIA/rings/ring_2exp12_9vars_1ite_unsat.smt2",0,0.0666547716150081,0.078,1.212,0,1,0,
"QF_LIA/rings/ring_2exp12_9vars_2ite_unsat.smt2",0,0.145689829821718,0.172,0.743,0,1,0,
"QF_LIA/rings/ring_2exp12_9vars_3ite_unsat.smt2",0,0.183796496539792,0.203,0.346,0,1,0,
"QF_LIA/rings/ring_2exp12_9vars_4ite_unsat.smt2",0,0.22644152404238,0.266,2.717,0,1,0,
"QF_LIA/rings/ring_2exp12_9vars_5ite_unsat.smt2",0,0.432453239051095,0.453,1.784,0,1,0,
"QF_LIA/rings/ring_2exp12_9vars_6ite_unsat.smt2",0,39.7744881465517,44.109,46.615,0,1,0,
"QF_LIA/rings/ring_2exp12_9vars_7ite_unsat.smt2",0,26.416950233943,29.688,31.982,0,1,0,
"QF_LIA/rings/ring_2exp12_9vars_8ite_unsat.smt2",,531.414055884844,600,600,0,0,0,
"QF_LIA/rings/ring_2exp14_3vars_0ite_unsat.smt2",0,0.0149599542334096,0.016,0.773,0,1,0,
"QF_LIA/rings/ring_2exp14_3vars_1ite_unsat.smt2",0,0.0141381920415225,0.016,0.986,0,1,0,
"QF_LIA/rings/ring_2exp14_3vars_2ite_unsat.smt2",0,0.0666819665442677,0.078,0.166,0,1,0,
"QF_LIA/rings/ring_2exp14_4vars_0ite_unsat.smt2",0,0.0140651893287435,0.016,0.148,0,1,0,
"QF_LIA/rings/ring_2exp14_4vars_1ite_unsat.smt2",0,0.0139690170940171,0.016,0.601,0,1,0,
"QF_LIA/rings/ring_2exp14_4vars_2ite_unsat.smt2",0,0.0288631346578367,0.031,0.169,0,1,0,
"QF_LIA/rings/ring_2exp14_4vars_3ite_unsat.smt2",0,0.052573381584238,0.063,1.037,0,1,0,
"QF_LIA/rings/ring_2exp14_5vars_0ite_unsat.smt2",0,0.0399602689486552,0.047,1.054,0,1,0,
"QF_LIA/rings/ring_2exp14_5vars_1ite_unsat.smt2",0,0.0278073160357295,0.031,1.234,0,1,0,
"QF_LIA/rings/ring_2exp14_5vars_2ite_unsat.smt2",0,0.0700846912521441,0.078,0.85,0,1,0,
"QF_LIA/rings/ring_2exp14_5vars_3ite_unsat.smt2",0,0.0881064690026954,0.094,0.238,0,1,0,
"QF_LIA/rings/ring_2exp14_5vars_4ite_unsat.smt2",0,0.126328502415459,0.125,0.265,0,1,0,
"QF_LIA/rings/ring_2exp14_6vars_0ite_unsat.smt2",0,0.0198466909532483,0.016,0.144,0,1,0,
"QF_LIA/rings/ring_2exp14_6vars_1ite_unsat.smt2",0,0.0399602689486553,0.047,0.374,0,1,0,
"QF_LIA/rings/ring_2exp14_6vars_2ite_unsat.smt2",0,0.0805772391125719,0.094,0.183,0,1,0,
"QF_LIA/rings/ring_2exp14_6vars_3ite_unsat.smt2",0,0.0416401273885351,0.047,0.785,0,1,0,
"QF_LIA/rings/ring_2exp14_6vars_4ite_unsat.smt2",0,0.095298833819242,0.109,1.259,0,1,0,
"QF_LIA/rings/ring_2exp14_6vars_5ite_unsat.smt2",0,0.167556599743699,0.188,0.665,0,1,0,
"QF_LIA/rings/ring_2exp14_7vars_0ite_unsat.smt2",0,0.0280941125913193,0.031,0.765,0,1,0,
"QF_LIA/rings/ring_2exp14_7vars_1ite_unsat.smt2",0,0.0376150747986191,0.047,1.332,0,1,0,
"QF_LIA/rings/ring_2exp14_7vars_2ite_unsat.smt2",0,0.110012620950778,0.125,0.892,0,1,0,
"QF_LIA/rings/ring_2exp14_7vars_3ite_unsat.smt2",0,0.0715889180902322,0.078,1.431,0,1,0,
"QF_LIA/rings/ring_2exp14_7vars_4ite_unsat.smt2",0,0.174584018077239,0.203,0.864,0,1,0,
"QF_LIA/rings/ring_2exp14_7vars_5ite_unsat.smt2",0,0.214860867659947,0.234,0.367,0,1,0,
"QF_LIA/rings/ring_2exp14_7vars_6ite_unsat.smt2",0,21.9764946214315,25.391,27.205,0,1,0,
"QF_LIA/rings/ring_2exp14_8vars_0ite_unsat.smt2",0,0.0793707001214083,0.094,0.517,0,1,0,
"QF_LIA/rings/ring_2exp14_8vars_1ite_unsat.smt2",0,0.0631642512077294,0.063,0.221,0,1,0,
"QF_LIA/rings/ring_2exp14_8vars_2ite_unsat.smt2",0,0.113301559792028,0.125,0.868,0,1,0,
"QF_LIA/rings/ring_2exp14_8vars_3ite_unsat.smt2",0,0.0816847147022074,0.094,1.056,0,1,0,
"QF_LIA/rings/ring_2exp14_8vars_4ite_unsat.smt2",0,0.137980160405234,0.156,0.983,0,1,0,
"QF_LIA/rings/ring_2exp14_8vars_5ite_unsat.smt2",0,0.341490806519014,0.391,1.729,0,1,0,
"QF_LIA/rings/ring_2exp14_8vars_6ite_unsat.smt2",0,6.41184080827994,6.219,6.548,0,1,0,
"QF_LIA/rings/ring_2exp14_8vars_7ite_unsat.smt2",0,60.0827380952381,69.359,72.487,0,1,0,
"QF_LIA/rings/ring_2exp14_9vars_0ite_unsat.smt2",0,0.0425803300043422,0.047,0.804,0,1,0,
"QF_LIA/rings/ring_2exp14_9vars_1ite_unsat.smt2",0,0.0793385922330098,0.094,0.657,0,1,0,
"QF_LIA/rings/ring_2exp14_9vars_2ite_unsat.smt2",0,0.173701690821256,0.172,0.31,0,1,0,
"QF_LIA/rings/ring_2exp14_9vars_3ite_unsat.smt2",0,0.20044897065265,0.219,1.098,0,1,0,
"QF_LIA/rings/ring_2exp14_9vars_4ite_unsat.smt2",0,0.207847604917338,0.234,1.69,0,1,0,
"QF_LIA/rings/ring_2exp14_9vars_5ite_unsat.smt2",0,0.376027115858669,0.438,1.41,0,1,0,
"QF_LIA/rings/ring_2exp14_9vars_6ite_unsat.smt2",0,41.8415874140024,49.422,51.949,0,1,0,
"QF_LIA/rings/ring_2exp14_9vars_7ite_unsat.smt2",0,27.3868243243243,32.938,34.324,0,1,0,
"QF_LIA/rings/ring_2exp14_9vars_8ite_unsat.smt2",,524.091858037578,600,600,0,0,0,
"QF_LIA/rings/ring_2exp16_3vars_0ite_unsat.smt2",0,0.016110152784623,0.016,0.174,0,1,0,
"QF_LIA/rings/ring_2exp16_3vars_1ite_unsat.smt2",0,0.0126646648585819,0.016,1.141,0,1,0,
"QF_LIA/rings/ring_2exp16_3vars_2ite_unsat.smt2",0,0.0355685527747552,0.047,0.324,0,1,0,
"QF_LIA/rings/ring_2exp16_4vars_0ite_unsat.smt2",0,0.0136539264828739,0.016,1.323,0,1,0,
"QF_LIA/rings/ring_2exp16_4vars_1ite_unsat.smt2",0,0.0132017366720517,0.016,1.301,0,1,0,
"QF_LIA/rings/ring_2exp16_4vars_2ite_unsat.smt2",0,0.03285175879397,0.031,0.643,0,1,0,
"QF_LIA/rings/ring_2exp16_4vars_3ite_unsat.smt2",0,0.0421411688869789,0.047,0.742,0,1,0,
"QF_LIA/rings/ring_2exp16_5vars_0ite_unsat.smt2",0,0.013116974317817,0.016,0.607,0,1,0,
"QF_LIA/rings/ring_2exp16_5vars_1ite_unsat.smt2",0,0.0287742077464789,0.031,0.146,0,1,0,
"QF_LIA/rings/ring_2exp16_5vars_2ite_unsat.smt2",0,0.0547988264878458,0.063,0.452,0,1,0,
"QF_LIA/rings/ring_2exp16_5vars_3ite_unsat.smt2",0,0.084500215424386,0.094,1.03,0,1,0,
"QF_LIA/rings/ring_2exp16_5vars_4ite_unsat.smt2",0,0.125882541720154,0.141,0.208,0,1,0,
"QF_LIA/rings/ring_2exp16_6vars_0ite_unsat.smt2",0,0.026233948635634,0.031,0.849,0,1,0,
"QF_LIA/rings/ring_2exp16_6vars_1ite_unsat.smt2",0,0.0278547081380486,0.031,0.113,0,1,0,
"QF_LIA/rings/ring_2exp16_6vars_2ite_unsat.smt2",0,0.0840295629820052,0.094,0.717,0,1,0,
"QF_LIA/rings/ring_2exp16_6vars_3ite_unsat.smt2",0,0.0753168202764977,0.078,0.382,0,1,0,
"QF_LIA/rings/ring_2exp16_6vars_4ite_unsat.smt2",0,0.110993208828523,0.125,0.975,0,1,0,
"QF_LIA/rings/ring_2exp16_6vars_5ite_unsat.smt2",0,0.195066069906223,0.219,0.534,0,1,0,
"QF_LIA/rings/ring_2exp16_7vars_0ite_unsat.smt2",0,0.045610465116279,0.047,0.179,0,1,0,
"QF_LIA/rings/ring_2exp16_7vars_1ite_unsat.smt2",0,0.0547988264878458,0.063,0.445,0,1,0,
"QF_LIA/rings/ring_2exp16_7vars_2ite_unsat.smt2",0,0.136539264828739,0.156,1.497,0,1,0,
"QF_LIA/rings/ring_2exp16_7vars_3ite_unsat.smt2",0,0.085944347063979,0.094,1.111,0,1,0,
"QF_LIA/rings/ring_2exp16_7vars_4ite_unsat.smt2",0,0.142910373608903,0.172,0.34,0,1,0,
"QF_LIA/rings/ring_2exp16_7vars_5ite_unsat.smt2",0,0.235479513732553,0.25,0.357,0,1,0,
"QF_LIA/rings/ring_2exp16_7vars_6ite_unsat.smt2",0,20.0833607817303,21.859,23.397,0,1,0,
"QF_LIA/rings/ring_2exp16_8vars_0ite_unsat.smt2",0,0.0367137776113815,0.047,1.234,0,1,0,
"QF_LIA/rings/ring_2exp16_8vars_1ite_unsat.smt2",0,0.0552386987748204,0.063,1.322,0,1,0,
"QF_LIA/rings/ring_2exp16_8vars_2ite_unsat.smt2",0,0.107701812191104,0.125,0.549,0,1,0,
"QF_LIA/rings/ring_2exp16_8vars_3ite_unsat.smt2",0,0.0699048331907613,0.078,1.218,0,1,0,
"QF_LIA/rings/ring_2exp16_8vars_4ite_unsat.smt2",0,0.173080559757943,0.219,1.181,0,1,0,
"QF_LIA/rings/ring_2exp16_8vars_5ite_unsat.smt2",0,0.363194444444445,0.422,0.472,0,1,0,
"QF_LIA/rings/ring_2exp16_8vars_6ite_unsat.smt2",0,5.58045241143832,6.25,6.537,0,1,0,
"QF_LIA/rings/ring_2exp16_8vars_7ite_unsat.smt2",0,62.0063900203666,72.766,77.057,0,1,0,
"QF_LIA/rings/ring_2exp16_9vars_0ite_unsat.smt2",0,0.0282397408207343,0.031,1.127,0,1,0,
"QF_LIA/rings/ring_2exp16_9vars_1ite_unsat.smt2",0,0.0927117098865478,0.109,0.494,0,1,0,
"QF_LIA/rings/ring_2exp16_9vars_2ite_unsat.smt2",0,0.136653428093645,0.156,1.573,0,1,0,
"QF_LIA/rings/ring_2exp16_9vars_3ite_unsat.smt2",0,0.205495599329422,0.234,0.529,0,1,0,
"QF_LIA/rings/ring_2exp16_9vars_4ite_unsat.smt2",0,0.208366533864542,0.25,1.394,0,1,0,
"QF_LIA/rings/ring_2exp16_9vars_5ite_unsat.smt2",0,0.361802894848872,0.406,1.533,0,1,0,
"QF_LIA/rings/ring_2exp16_9vars_6ite_unsat.smt2",0,37.5872129436326,43.031,44.778,0,1,0,
"QF_LIA/rings/ring_2exp16_9vars_7ite_unsat.smt2",0,26.6667690998487,33.703,36.017,0,1,0,
"QF_LIA/rings/ring_2exp16_9vars_8ite_unsat.smt2",,498.887122416534,600,600,0,0,0,
"QF_LIA/rings/ring_2exp4_3vars_0ite_unsat.smt2",0,0.0278191489361702,0.031,1.077,0,1,0,
"QF_LIA/rings/ring_2exp4_3vars_1ite_unsat.smt2",0,0.0274223993288591,0.031,0.805,0,1,0,
"QF_LIA/rings/ring_2exp4_3vars_2ite_unsat.smt2",0,0.0276193493874102,0.031,0.96,0,1,0,
"QF_LIA/rings/ring_2exp4_4vars_0ite_unsat.smt2",0,0.0354336043360434,0.031,0.142,0,1,0,
"QF_LIA/rings/ring_2exp4_4vars_1ite_unsat.smt2",0,0.0256775333857031,0.031,1.3,0,1,0,
"QF_LIA/rings/ring_2exp4_4vars_2ite_unsat.smt2",0,0.040354938271605,0.047,0.124,0,1,0,
"QF_LIA/rings/ring_2exp4_4vars_3ite_unsat.smt2",0,0.0403881795716639,0.047,0.134,0,1,0,
"QF_LIA/rings/ring_2exp4_5vars_0ite_unsat.smt2",0,0.0294349392165691,0.031,0.787,0,1,0,
"QF_LIA/rings/ring_2exp4_5vars_1ite_unsat.smt2",0,0.0392721265518623,0.047,0.829,0,1,0,
"QF_LIA/rings/ring_2exp4_5vars_2ite_unsat.smt2",0,0.0702352814782982,0.078,0.858,0,1,0,
"QF_LIA/rings/ring_2exp4_5vars_3ite_unsat.smt2",0,0.0495640636846096,0.063,0.219,0,1,0,
"QF_LIA/rings/ring_2exp4_5vars_4ite_unsat.smt2",0,0.116845397676497,0.125,1.115,0,1,0,
"QF_LIA/rings/ring_2exp4_6vars_0ite_unsat.smt2",0,0.0269921552436003,0.031,0.222,0,1,0,
"QF_LIA/rings/ring_2exp4_6vars_1ite_unsat.smt2",0,0.0552386987748204,0.063,1.178,0,1,0,
"QF_LIA/rings/ring_2exp4_6vars_2ite_unsat.smt2",0,0.0845730918499353,0.094,0.434,0,1,0,
"QF_LIA/rings/ring_2exp4_6vars_3ite_unsat.smt2",0,0.0907625942086474,0.109,0.218,0,1,0,
"QF_LIA/rings/ring_2exp4_6vars_4ite_unsat.smt2",0,0.112183612183612,0.125,0.997,0,1,0,
"QF_LIA/rings/ring_2exp4_6vars_5ite_unsat.smt2",0,0.391467065868263,0.438,1.837,0,1,0,
"QF_LIA/rings/ring_2exp4_7vars_0ite_unsat.smt2",0,0.0273421162693434,0.031,1.28,0,1,0,
"QF_LIA/rings/ring_2exp4_7vars_1ite_unsat.smt2",0,0.0534109477124183,0.063,0.85,0,1,0,
"QF_LIA/rings/ring_2exp4_7vars_2ite_unsat.smt2",0,0.0974499574105622,0.109,0.232,0,1,0,
"QF_LIA/rings/ring_2exp4_7vars_3ite_unsat.smt2",0,0.0781997607655502,0.094,1.392,0,1,0,
"QF_LIA/rings/ring_2exp4_7vars_4ite_unsat.smt2",0,0.120484703280501,0.156,1.186,0,1,0,
"QF_LIA/rings/ring_2exp4_7vars_5ite_unsat.smt2",0,0.214784394250513,0.25,1.069,0,1,0,
"QF_LIA/rings/ring_2exp4_7vars_6ite_unsat.smt2",0,3.46778109824431,4.438,4.634,0,1,0,
"QF_LIA/rings/ring_2exp4_8vars_0ite_unsat.smt2",0,0.0394458970233307,0.047,1.21,0,1,0,
"QF_LIA/rings/ring_2exp4_8vars_1ite_unsat.smt2",0,0.0793707001214083,0.094,1.329,0,1,0,
"QF_LIA/rings/ring_2exp4_8vars_2ite_unsat.smt2",0,0.13075,0.156,0.791,0,1,0,
"QF_LIA/rings/ring_2exp4_8vars_3ite_unsat.smt2",0,0.0655848715890851,0.078,1.084,0,1,0,
"QF_LIA/rings/ring_2exp4_8vars_4ite_unsat.smt2",0,0.163915587129127,0.188,1.304,0,1,0,
"QF_LIA/rings/ring_2exp4_8vars_5ite_unsat.smt2",0,0.355298913043479,0.328,0.433,0,1,0,
"QF_LIA/rings/ring_2exp4_8vars_6ite_unsat.smt2",0,4.38363190552442,5.234,5.982,0,1,0,
"QF_LIA/rings/ring_2exp4_8vars_7ite_unsat.smt2",0,15.0400133634868,17.484,18.461,0,1,0,
"QF_LIA/rings/ring_2exp4_9vars_0ite_unsat.smt2",0,0.0275379106992418,0.031,1.561,0,1,0,
"QF_LIA/rings/ring_2exp4_9vars_1ite_unsat.smt2",0,0.0737201172755977,0.078,1.002,0,1,0,
"QF_LIA/rings/ring_2exp4_9vars_2ite_unsat.smt2",0,0.138155114116653,0.156,0.302,0,1,0,
"QF_LIA/rings/ring_2exp4_9vars_3ite_unsat.smt2",0,0.0816167290886392,0.094,0.877,0,1,0,
"QF_LIA/rings/ring_2exp4_9vars_4ite_unsat.smt2",0,0.167771599657827,0.188,1.132,0,1,0,
"QF_LIA/rings/ring_2exp4_9vars_5ite_unsat.smt2",0,0.289758336850992,0.328,1.488,0,1,0,
"QF_LIA/rings/ring_2exp4_9vars_6ite_unsat.smt2",0,5.26776370866471,6.016,6.865,0,1,0,
"QF_LIA/rings/ring_2exp4_9vars_7ite_unsat.smt2",0,23.380549898167,27.438,29.269,0,1,0,
"QF_LIA/rings/ring_2exp4_9vars_8ite_unsat.smt2",,649.68944099379,600,600,0,0,0,
"QF_LIA/rings/ring_2exp6_3vars_0ite_unsat.smt2",0,0.0137805649241147,0.016,0.46,0,1,0,
"QF_LIA/rings/ring_2exp6_3vars_1ite_unsat.smt2",0,0.040354938271605,0.047,1.429,0,1,0,
"QF_LIA/rings/ring_2exp6_3vars_2ite_unsat.smt2",0,0.0294880469102391,0.031,0.923,0,1,0,
"QF_LIA/rings/ring_2exp6_4vars_0ite_unsat.smt2",0,0.0267054738562092,0.031,0.829,0,1,0,
"QF_LIA/rings/ring_2exp6_4vars_1ite_unsat.smt2",0,0.0420688545688546,0.047,1.115,0,1,0,
"QF_LIA/rings/ring_2exp6_4vars_2ite_unsat.smt2",0,0.0276778154106689,0.031,0.164,0,1,0,
"QF_LIA/rings/ring_2exp6_4vars_3ite_unsat.smt2",0,0.0138155114116653,0.016,0.163,0,1,0,
"QF_LIA/rings/ring_2exp6_5vars_0ite_unsat.smt2",0,0.0269365471775855,0.031,1.248,0,1,0,
"QF_LIA/rings/ring_2exp6_5vars_1ite_unsat.smt2",0,0.0253293297171639,0.031,1.015,0,1,0,
"QF_LIA/rings/ring_2exp6_5vars_2ite_unsat.smt2",0,0.0933928571428571,0.094,0.194,0,1,0,
"QF_LIA/rings/ring_2exp6_5vars_3ite_unsat.smt2",0,0.0944725433526012,0.109,0.528,0,1,0,
"QF_LIA/rings/ring_2exp6_5vars_4ite_unsat.smt2",0,0.12011943040882,0.125,0.941,0,1,0,
"QF_LIA/rings/ring_2exp6_6vars_0ite_unsat.smt2",0,0.0273192645215211,0.031,0.819,0,1,0,
"QF_LIA/rings/ring_2exp6_6vars_1ite_unsat.smt2",0,0.0602812355924389,0.063,1.172,0,1,0,
"QF_LIA/rings/ring_2exp6_6vars_2ite_unsat.smt2",0,0.0799987763093492,0.078,0.956,0,1,0,
"QF_LIA/rings/ring_2exp6_6vars_3ite_unsat.smt2",0,0.070538411739318,0.078,0.232,0,1,0,
"QF_LIA/rings/ring_2exp6_6vars_4ite_unsat.smt2",0,0.0967085798816569,0.109,0.88,0,1,0,
"QF_LIA/rings/ring_2exp6_6vars_5ite_unsat.smt2",0,0.314051240992794,0.375,1.363,0,1,0,
"QF_LIA/rings/ring_2exp6_7vars_0ite_unsat.smt2",0,0.0422865459249676,0.047,1.062,0,1,0,
"QF_LIA/rings/ring_2exp6_7vars_1ite_unsat.smt2",0,0.0550063104753891,0.063,0.86,0,1,0,
"QF_LIA/rings/ring_2exp6_7vars_2ite_unsat.smt2",0,0.088225371120108,0.094,0.85,0,1,0,
"QF_LIA/rings/ring_2exp6_7vars_3ite_unsat.smt2",0,0.125419664268585,0.125,0.184,0,1,0,
"QF_LIA/rings/ring_2exp6_7vars_4ite_unsat.smt2",0,0.135239966901117,0.156,1.315,0,1,0,
"QF_LIA/rings/ring_2exp6_7vars_5ite_unsat.smt2",0,0.212994135534318,0.234,1.022,0,1,0,
"QF_LIA/rings/ring_2exp6_7vars_6ite_unsat.smt2",0,3.88638410728583,4.641,5.668,0,1,0,
"QF_LIA/rings/ring_2exp6_8vars_0ite_unsat.smt2",0,0.0283992180712424,0.031,0.632,0,1,0,
"QF_LIA/rings/ring_2exp6_8vars_1ite_unsat.smt2",0,0.104863657195234,0.109,0.711,0,1,0,
"QF_LIA/rings/ring_2exp6_8vars_2ite_unsat.smt2",0,0.0901901852581789,0.109,1.471,0,1,0,
"QF_LIA/rings/ring_2exp6_8vars_3ite_unsat.smt2",0,0.14882553807947,0.172,1.271,0,1,0,
"QF_LIA/rings/ring_2exp6_8vars_4ite_unsat.smt2",0,0.206186921783011,0.234,1.228,0,1,0,
"QF_LIA/rings/ring_2exp6_8vars_5ite_unsat.smt2",0,0.303941251056636,0.344,0.765,0,1,0,
"QF_LIA/rings/ring_2exp6_8vars_6ite_unsat.smt2",0,5.27485705209657,5.953,6.928,0,1,0,
"QF_LIA/rings/ring_2exp6_8vars_7ite_unsat.smt2",0,95.437656838143,109.078,114.197,0,1,0,
"QF_LIA/rings/ring_2exp6_9vars_0ite_unsat.smt2",0,0.0512343260188088,0.063,0.412,0,1,0,
"QF_LIA/rings/ring_2exp6_9vars_1ite_unsat.smt2",0,0.0802147239263804,0.094,0.768,0,1,0,
"QF_LIA/rings/ring_2exp6_9vars_2ite_unsat.smt2",0,0.124234586148649,0.141,0.286,0,1,0,
"QF_LIA/rings/ring_2exp6_9vars_3ite_unsat.smt2",0,0.110664409648752,0.125,0.896,0,1,0,
"QF_LIA/rings/ring_2exp6_9vars_4ite_unsat.smt2",0,0.174943392342528,0.203,1.422,0,1,0,
"QF_LIA/rings/ring_2exp6_9vars_5ite_unsat.smt2",0,0.319551934826884,0.375,1.313,0,1,0,
"QF_LIA/rings/ring_2exp6_9vars_6ite_unsat.smt2",0,6.50548196794301,6.984,7.318,0,1,0,
"QF_LIA/rings/ring_2exp6_9vars_7ite_unsat.smt2",0,24.7620131909548,28.266,30.081,0,1,0,
"QF_LIA/rings/ring_2exp6_9vars_8ite_unsat.smt2",,527.173456530869,600,600,0,0,0,
"QF_LIA/rings/ring_2exp8_3vars_0ite_unsat.smt2",0,0.0391779864163004,0.047,1.173,0,1,0,
"QF_LIA/rings/ring_2exp8_3vars_1ite_unsat.smt2",0,0.0130593288054335,0.016,0.936,0,1,0,
"QF_LIA/rings/ring_2exp8_3vars_2ite_unsat.smt2",0,0.0556382978723404,0.063,0.834,0,1,0,
"QF_LIA/rings/ring_2exp8_4vars_0ite_unsat.smt2",0,0.0140169382504288,0.016,1.144,0,1,0,
"QF_LIA/rings/ring_2exp8_4vars_1ite_unsat.smt2",0,0.02776008492569,0.031,1.506,0,1,0,
"QF_LIA/rings/ring_2exp8_4vars_2ite_unsat.smt2",0,0.0343717139852788,0.031,0.337,0,1,0,
"QF_LIA/rings/ring_2exp8_4vars_3ite_unsat.smt2",0,0.0269587628865979,0.031,0.803,0,1,0,
"QF_LIA/rings/ring_2exp8_5vars_0ite_unsat.smt2",0,0.040859375,0.047,1.575,0,1,0,
"QF_LIA/rings/ring_2exp8_5vars_1ite_unsat.smt2",0,0.0456741965533302,0.047,1.212,0,1,0,
"QF_LIA/rings/ring_2exp8_5vars_2ite_unsat.smt2",0,0.0599550623624358,0.078,0.889,0,1,0,
"QF_LIA/rings/ring_2exp8_5vars_3ite_unsat.smt2",0,0.0855320540776276,0.094,0.884,0,1,0,
"QF_LIA/rings/ring_2exp8_5vars_4ite_unsat.smt2",0,0.0992248482220295,0.109,0.882,0,1,0,
"QF_LIA/rings/ring_2exp8_6vars_0ite_unsat.smt2",0,0.0133691206543967,0.016,1.137,0,1,0,
"QF_LIA/rings/ring_2exp8_6vars_1ite_unsat.smt2",0,0.0691652560304698,0.078,0.411,0,1,0,
"QF_LIA/rings/ring_2exp8_6vars_2ite_unsat.smt2",0,0.0865511915269197,0.094,0.863,0,1,0,
"QF_LIA/rings/ring_2exp8_6vars_3ite_unsat.smt2",0,0.0390687250996016,0.047,0.778,0,1,0,
"QF_LIA/rings/ring_2exp8_6vars_4ite_unsat.smt2",0,0.131275100401606,0.156,0.224,0,1,0,
"QF_LIA/rings/ring_2exp8_6vars_5ite_unsat.smt2",0,0.183196557245797,0.219,1.208,0,1,0,
"QF_LIA/rings/ring_2exp8_7vars_0ite_unsat.smt2",0,0.0397335899513776,0.047,0.403,0,1,0,
"QF_LIA/rings/ring_2exp8_7vars_1ite_unsat.smt2",0,0.0838857998289136,0.094,0.205,0,1,0,
"QF_LIA/rings/ring_2exp8_7vars_2ite_unsat.smt2",0,0.109873949579832,0.125,1.255,0,1,0,
"QF_LIA/rings/ring_2exp8_7vars_3ite_unsat.smt2",0,0.08171875,0.094,0.56,0,1,0,
"QF_LIA/rings/ring_2exp8_7vars_4ite_unsat.smt2",0,0.163847117794486,0.188,0.292,0,1,0,
"QF_LIA/rings/ring_2exp8_7vars_5ite_unsat.smt2",0,0.292159568874869,0.266,0.865,0,1,0,
"QF_LIA/rings/ring_2exp8_7vars_6ite_unsat.smt2",0,19.7430324459235,22.688,24.336,0,1,0,
"QF_LIA/rings/ring_2exp8_8vars_0ite_unsat.smt2",0,0.02776008492569,0.031,0.988,0,1,0,
"QF_LIA/rings/ring_2exp8_8vars_1ite_unsat.smt2",0,0.0652184756584198,0.078,1.213,0,1,0,
"QF_LIA/rings/ring_2exp8_8vars_2ite_unsat.smt2",0,0.107835051546392,0.125,0.923,0,1,0,
"QF_LIA/rings/ring_2exp8_8vars_3ite_unsat.smt2",0,0.14980522456462,0.156,0.734,0,1,0,
"QF_LIA/rings/ring_2exp8_8vars_4ite_unsat.smt2",0,0.167472054028877,0.172,0.938,0,1,0,
"QF_LIA/rings/ring_2exp8_8vars_5ite_unsat.smt2",0,0.441000613246116,0.516,1.046,0,1,0,
"QF_LIA/rings/ring_2exp8_8vars_6ite_unsat.smt2",0,31.1906890536415,34.188,36.432,0,1,0,
"QF_LIA/rings/ring_2exp8_8vars_7ite_unsat.smt2",,493.202357563851,600,600,0,0,0,
"QF_LIA/rings/ring_2exp8_9vars_0ite_unsat.smt2",0,0.0278547081380486,0.031,0.623,0,1,0,
"QF_LIA/rings/ring_2exp8_9vars_1ite_unsat.smt2",0,0.0951799084858569,0.109,0.896,0,1,0,
"QF_LIA/rings/ring_2exp8_9vars_2ite_unsat.smt2",0,0.123245705906996,0.141,1.633,0,1,0,
"QF_LIA/rings/ring_2exp8_9vars_3ite_unsat.smt2",0,0.121264427040396,0.141,0.686,0,1,0,
"QF_LIA/rings/ring_2exp8_9vars_4ite_unsat.smt2",0,0.283719735038831,0.297,0.605,0,1,0,
"QF_LIA/rings/ring_2exp8_9vars_5ite_unsat.smt2",0,0.646850263852242,0.703,1.538,0,1,0,
"QF_LIA/rings/ring_2exp8_9vars_6ite_unsat.smt2",0,43.9790434966216,49.781,53.066,0,1,0,
"QF_LIA/rings/ring_2exp8_9vars_7ite_unsat.smt2",0,33.2094263229927,34.797,36.587,0,1,0,
"QF_LIA/rings/ring_2exp8_9vars_8ite_unsat.smt2",,505.925030229746,600,600,0,0,0,
"QF_LIA/rings_preprocessed/ring_2exp10_3vars_0ite_unsat.smt2",0,0.0139511310285958,0.016,1.015,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp10_3vars_1ite_unsat.smt2",0,0.0279141759180188,0.031,0.853,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp10_3vars_2ite_unsat.smt2",0,0.0278428449744463,0.031,1.163,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp10_4vars_0ite_unsat.smt2",0,0.0278073160357295,0.031,1.257,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp10_4vars_1ite_unsat.smt2",0,0.0265860105734038,0.031,1.321,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp10_4vars_2ite_unsat.smt2",0,0.0280218602657522,0.031,0.624,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp10_4vars_3ite_unsat.smt2",0,0.0639990210474794,0.063,0.558,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp10_5vars_0ite_unsat.smt2",0,0.0274800336275746,0.031,1.251,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp10_5vars_1ite_unsat.smt2",0,0.0273764656616415,0.031,0.908,0,1,0,
"QF_LIA/rings_preprocessed/ring_2exp10_5vars_2ite_unsat.smt2",0,0.0517616785431513,0.063,1.45,0,1,0,
