path,vanilla-10 result,vanilla-10 time,vanilla-10 memory,hybrid-10-clausal-lookahead result,hybrid-10-clausal-lookahead time,hybrid-10-clausal-lookahead memory,hybrid-10-lookahead result,hybrid-10-lookahead time,hybrid-10-lookahead memory
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp12_5vars_3ite_unsat.smt2,UNSAT,1175,19200,UNSAT,1199,52250,UNSAT,1203,52250
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp14_7vars_1ite_unsat.smt2,UNSAT,105,18890,UNSAT,109,52210,UNSAT,127,52210
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp16_9vars_4ite_unsat.smt2,UNSAT,1136,19830,UNSAT,1500,53370,UNSAT,1155,53470
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp6_5vars_3ite_unsat.smt2,UNSAT,1125,19400,UNSAT,1275,52450,UNSAT,1488,52450
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp4_9vars_2ite_unsat.smt2,UNSAT,168,19150,UNSAT,167,52700,UNSAT,240,52800
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp14_6vars_2ite_unsat.smt2,UNSAT,89,18850,UNSAT,175,52030,UNSAT,98,52030
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp4_4vars_0ite_unsat.smt2,UNSAT,13,18470,UNSAT,21,51380,UNSAT,29,51380
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp12_7vars_4ite_unsat.smt2,UNSAT,1055,19740,UNSAT,1043,52990,UNSAT,1092,53090
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp12_8vars_4ite_unsat.smt2,UNSAT,1618,20080,UNSAT,1666,53470,UNSAT,1651,53560
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp10_8vars_5ite_unsat.smt2,UNSAT,1596,20050,UNSAT,1586,53450,UNSAT,1725,53550
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp10_7vars_2ite_unsat.smt2,UNSAT,523,19360,UNSAT,616,52710,UNSAT,528,52710
