path,vanilla-10 result,vanilla-10 time,vanilla-10 memory,hybrid-10-clausal-lookahead result,hybrid-10-clausal-lookahead time,hybrid-10-clausal-lookahead memory,hybrid-10-lookahead result,hybrid-10-lookahead time,hybrid-10-lookahead memory
/home/ceisenhofer/SMTLIB/BenchMin/QF_LRA/LassoRanker/Ultimate/simple-scaled100.bpl_Iteration1_Lasso_7-phaseTemplate.smt2,UNKNOWN,10042,134960,UNKNOWN,10050,134970,UNKNOWN,10052,134970
/home/ceisenhofer/SMTLIB/BenchMin/QF_LRA/LassoRanker/Ultimate/Braverman-2006CAV-Ex1-int.bpl_Iteration1_Loop_4-pieceTemplate.smt2,UNKNOWN,10022,26630,UNKNOWN,10020,62730,UNKNOWN,10028,62930
/home/ceisenhofer/SMTLIB/BenchMin/QF_LRA/LassoRanker/Ultimate/GulwaniResetBranchOnly.bpl_Iteration1_Lasso_6-phaseTemplate.smt2,SAT,1336,36460,SAT,1315,76460,SAT,1261,76950
/home/ceisenhofer/SMTLIB/BenchMin/QF_LRA/LassoRanker/Ultimate/yPositive-SIscaled75.bpl_Iteration1_Loop_3-pieceTemplate.smt2,UNKNOWN,10036,334900,UNKNOWN,10040,525910,UNKNOWN,10041,535360
/home/ceisenhofer/SMTLIB/BenchMin/QF_LRA/LassoRanker/Ultimate/bound-scaled200.bpl_Iteration1_Loop_6-phaseTemplate.smt2,UNKNOWN,10018,41120,UNKNOWN,10020,41140,UNKNOWN,10035,41140
/home/ceisenhofer/SMTLIB/BenchMin/QF_LRA/LassoRanker/Ultimate/Braverman-2006CAV-Ex1-int.bpl_Iteration1_Loop_6-phaseTemplate.smt2,UNKNOWN,10033,28870,UNKNOWN,10033,65280,UNKNOWN,10020,65680
/home/ceisenhofer/SMTLIB/BenchMin/QF_LRA/LassoRanker/Ultimate/bound-scaled200.bpl_Iteration1_Loop_4-pieceTemplate.smt2,UNKNOWN,10037,69780,UNKNOWN,10031,139670,UNKNOWN,10025,139670
/home/ceisenhofer/SMTLIB/BenchMin/QF_LRA/LassoRanker/Ultimate/simple-scaled250.bpl_Iteration1_Lasso_6-phaseTemplate.smt2,UNKNOWN,10031,250220,UNKNOWN,10039,250240,UNKNOWN,10023,250240
/home/ceisenhofer/SMTLIB/BenchMin/QF_LRA/LassoRanker/Ultimate/Collatz.bpl_Iteration1_Loop_3-pieceTemplate.smt2,UNKNOWN,10030,459490,UNKNOWN,10031,459510,UNKNOWN,10039,765380
/home/ceisenhofer/SMTLIB/BenchMin/QF_LRA/LassoRanker/Ultimate/simple-scaled200.bpl_Iteration1_Lasso_3-pieceTemplate.smt2,UNKNOWN,10030,125290,UNKNOWN,10028,125310,UNKNOWN,10023,125310
/home/ceisenhofer/SMTLIB/BenchMin/QF_LRA/LassoRanker/Ultimate/CooperatingT2_consts1.bpl_Iteration1_Lasso_7-phaseTemplate.smt2,SAT,6376,43970,SAT,4989,86610,SAT,4785,87100
