path,vanilla-10 result,vanilla-10 time,vanilla-10 memory,hybrid-10-lookahead result,hybrid-10-lookahead time,hybrid-10-lookahead memory
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/brummayerbiere/fifo32bc06k06.smt2,UNSAT,154,22070,UNSAT,137,56120
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/brummayerbiere/wchains085se.smt2,SAT,1841,43380,SAT,1897,69490
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/brummayerbiere/wchains070ue.smt2,UNKNOWN,10007,38790,UNKNOWN,10038,67720
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/brummayerbiere/wchains013ue.smt2,UNSAT,7062,23670,UNSAT,7511,54700
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/brummayerbiere/matrixmultcomm03.smt2,SAT,566,64590,SAT,265,98160
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/brummayerbiere/wchains006ue.smt2,UNSAT,3067,20770,UNSAT,3570,52640
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/brummayerbiere/wchains010ue.smt2,UNSAT,3041,22390,UNSAT,3803,53880
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/brummayerbiere/bubsort050un.smt2,UNKNOWN,10026,64230,UNKNOWN,10033,113820
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/brummayerbiere/wchains004ue.smt2,UNSAT,151,19350,UNSAT,226,52050
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/brummayerbiere/wchains024se.smt2,SAT,51,23530,SAT,131,56120
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/brummayerbiere/swapmem007ue.smt2,UNSAT,6340,25520,ERROR,62,55630
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/brummayerbiere/selsort020un.smt2,UNKNOWN,10006,34130,UNKNOWN,10032,73640
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/brummayerbiere/swapmem010se.smt2,SAT,264,24400,SAT,64,57680
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/brummayerbiere/wchains009ue.smt2,UNSAT,1736,21520,UNSAT,1716,53560
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/brummayerbiere/fifo32ia04k08.smt2,SAT,6985,73310,SAT,851,97680
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/brummayerbiere/wchains018se.smt2,SAT,74,23200,SAT,85,56550
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/brummayerbiere/swapmem008ue.smt2,UNSAT,8731,26740,ERROR,59,56130
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/brummayerbiere/memcpy09.smt2,UNSAT,3219,23140,UNSAT,3364,52360
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/brummayerbiere/fifo32ia04k10.smt2,UNKNOWN,10043,121850,SAT,2595,119640
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/brummayerbiere/bubsort003un.smt2,UNSAT,151,19180,UNSAT,151,52170
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/brummayerbiere/swapmem013ue.smt2,UNKNOWN,10008,31870,ERROR,115,61090
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/brummayerbiere/bubsort010un.smt2,UNKNOWN,10043,25040,UNKNOWN,10021,59800
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/brummayerbiere/wchains003se.smt2,SAT,67,18930,SAT,61,51730
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/brummayerbiere/swapmem028se.smt2,UNKNOWN,10023,63620,SAT,209,91740
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/brummayerbiere/dubreva008ue.smt2,UNKNOWN,10059,63190,UNKNOWN,10043,72740
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/brummayerbiere/swapmem024ue.smt2,UNKNOWN,10039,54570,ERROR,254,89500
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/brummayerbiere/bubsort008un.smt2,UNSAT,4782,22490,UNSAT,4409,58190
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/brummayerbiere/fifo32in08k07.smt2,UNKNOWN,10096,731330,UNKNOWN,10049,728110
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/brummayerbiere/swapmem029ue.smt2,UNKNOWN,10023,62880,ERROR,255,94130
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/brummayerbiere/wchains160se.smt2,SAT,4564,97050,SAT,5135,98280
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/brummayerbiere/swapmem044se.smt2,UNKNOWN,10024,122720,SAT,451,144430
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/brummayerbiere/wchains015se.smt2,SAT,89,22220,SAT,130,55560
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/brummayerbiere/bubsort025un.smt2,UNKNOWN,10024,33670,UNKNOWN,10030,72790
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/brummayerbiere/wchains055se.smt2,SAT,178,32390,SAT,208,64819
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/brummayerbiere/wchains085ue.smt2,UNKNOWN,10025,38250,UNKNOWN,10020,69290
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/brummayerbiere/swapmem052se.smt2,UNKNOWN,10050,188360,SAT,624,199940
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/brummayerbiere/wchains048ue.smt2,UNKNOWN,10040,32689,UNKNOWN,10024,63630
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/brummayerbiere/wchains002ue.smt2,UNSAT,60,18750,UNSAT,84,51580
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/brummayerbiere/wchains022se.smt2,SAT,84,23570,SAT,217,56060
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/brummayerbiere/wchains095se.smt2,SAT,282,56690,SAT,429,72660
