path,vanilla-10 result,vanilla-10 time,vanilla-10 memory,hybrid-10-lookahead result,hybrid-10-lookahead time,hybrid-10-lookahead memory
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_h_Vending_ab_reg_max.smt2,UNSAT,35,18940,UNSAT,54,52000
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_resistance.1.prop2_ab_reg_max.smt2,UNSAT,28,19160,UNSAT,30,19180
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_lamport_nonatomic.2.prop1_ab_cti_max.smt2,SAT,124,24360,SAT,156,60490
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_at.3.prop1_ab_reg_max.smt2,UNSAT,56,20510,UNSAT,55,20540
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_extinction.1.prop1_ab_cti_max.smt2,SAT,94,22330,SAT,112,58500
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_swap_three_ab_reg_max.smt2,SAT,16,18320,SAT,23,51030
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_resistance.2.prop2_ab_cti_max.smt2,UNSAT,57,20250,UNSAT,69,54110
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_cyclic_scheduler.3.prop1_ab_cti_max.smt2,SAT,100,22520,SAT,126,56820
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_brp2.1.prop3_ab_cti_max.smt2,SAT,54,21120,SAT,69,55170
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_cambridge.2.prop1_ab_cti_max.smt2,SAT,139,24880,SAT,159,61210
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_blocks.4.prop1_ab_cti_max.smt2,SAT,51,20190,SAT,71,53150
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_collision.2.prop1_ab_cti_max.smt2,SAT,71,21710,SAT,87,55890
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_cambridge.2.prop1_ab_reg_max.smt2,UNSAT,53,20390,UNSAT,50,20410
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_szymanski.1.prop1_ab_reg_max.smt2,UNSAT,58,20920,UNSAT,61,20940
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_h_Arbiter_ab_cti_max.smt2,SAT,21,18410,SAT,29,51120
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_synapse.4.prop1_ab_reg_max.smt2,UNSAT,129,24530,UNSAT,136,24550
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_usb_phy_ab_cti_max.smt2,SAT,24,18630,SAT,33,51370
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_needham.1.prop1_ab_reg_max.smt2,SAT,42,22040,SAT,58,55990
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_bridge.1.prop1_ab_reg_max.smt2,UNSAT,41,19630,UNSAT,47,19650
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_extinction.4.prop1_ab_reg_max.smt2,UNSAT,95,23020,UNSAT,95,23040
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_brp2.1.prop1_ab_reg_max.smt2,UNSAT,44,19660,UNSAT,40,19680
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_mcs.2.prop1_ab_reg_max.smt2,UNSAT,45,19670,UNSAT,50,52230
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_synapse.2.prop1_ab_cti_max.smt2,SAT,161,25080,SAT,170,61550
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_sw_ball2004_1_ab_cti_max.smt2,SAT,21,18330,SAT,23,51020
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_resistance.2.prop2_ab_cti_max.smt2,UNSAT,63,20370,UNSAT,75,54190
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_blocks.2.prop1_ab_reg_max.smt2,UNSAT,29,19010,UNSAT,28,19030
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_telephony.3.prop1_ab_cti_max.smt2,SAT,124,23590,SAT,147,61930
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_adding.1.prop1_ab_reg_max.smt2,SAT,18,18790,SAT,41,51590
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_production_cell.2.prop1_ab_reg_max.smt2,UNSAT,42,19330,UNSAT,33,19350
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_szymanski.2.prop1_ab_cti_max.smt2,SAT,73,21220,SAT,90,56780
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_adding.2.prop1_ab_cti_max.smt2,SAT,24,19250,SAT,35,52240
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_h_b08_ab_cti_max.smt2,UNSAT,17,18360,UNSAT,19,18380
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_fischer.5.prop1_ab_reg_max.smt2,UNSAT,51,19690,UNSAT,42,19710
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_mcs.1.prop1_ab_cti_max.smt2,SAT,48,20090,SAT,74,53260
